"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"388","Nikita Kucherov","T.B","R","91","309.56666666667","14","27","15","12","41","77.36","66","21.21","6.48","129","99","64","6","1","7","4","2","2","0","0","2","22","4","4","13","0","0","0","-"
"660","Connor McDavid","EDM","C","89","299.08333333333","10","30","23","7","40","81.63","65","15.38","8.22","113","83","70","22","0","8","4","2","2","0","0","1","20","6","4","14","0","18","21","46.15"
"550","Nathan MacKinnon","COL","C","92","356.11666666667","12","26","14","12","38","74.51","106","11.32","11.4","173","133","86","29","1","10","6","3","3","0","0","0","17","1","3","10","0","51","61","45.54"
"178","Steven Stamkos","T.B","C","91","303.4","19","18","11","7","37","67.27","90","21.11","8.65","162","122","87","10","0","10","9","3","2","1","0","0","12","2","2","8","1","41","35","53.95"
"610","David Pastrnak","BOS","R","75","235.88333333333","21","16","11","5","37","80.43","79","26.58","9.25","149","116","63","21","2","5","10","5","5","0","0","3","26","2","2","15","1","0","1","0.00"
"103","Brad Marchand","BOS","C, L","88","260.25","10","26","14","12","36","67.92","44","22.73","5.3","88","63","45","15","1","6","10","5","5","0","0","2","14","1","1","9","0","12","7","63.16"
"119","Phil Kessel","ARI, PIT","C, R","92","279.7","11","24","12","12","35","81.40","54","20.37","7.2","101","69","54","19","0","12","4","2","2","0","0","0","20","0","0","5","1","0","0","-"
"89","Keith Yandle","FLA","D","92","315.5","5","29","18","11","34","72.34","57","8.77","3.79","128","83","24","1","1","8","6","3","3","0","0","0","13","5","2","3","8","0","0","-"
"192","John Carlson","WSH","D","93","367.3","2","32","22","10","34","70.83","36","5.56","3.6","97","58","25","1","0","6","4","2","2","0","0","0","8","14","3","3","8","0","0","-"
"391","Jonathan Huberdeau","FLA","C, L","92","300.88333333333","10","23","11","12","33","75.00","55","18.18","6.7","94","75","52","20","0","7","8","4","4","0","0","1","20","3","1","9","1","2","2","50.00"
"419","Torey Krug","BOS","D","73","251.11666666667","2","31","13","18","33","73.33","45","4.44","3.35","79","56","16","3","0","6","23","6","4","1","1","2","16","1","1","5","3","0","0","-"
"668","Mikko Rantanen","COL","R","83","321.2","17","16","11","5","33","71.74","54","31.48","6.43","107","77","53","16","0","7","12","6","6","0","0","3","6","3","4","6","2","3","2","60.00"
"589","Leon Draisaitl","EDM","C","93","303.06666666667","16","16","10","6","32","62.75","73","21.92","10.73","129","94","94","40","1","10","6","3","3","0","0","2","20","3","2","12","0","135","139","49.27"
"661","Jack Eichel","BUF","C","89","306.9","11","21","10","11","32","76.19","78","14.10","6.3","134","107","46","7","1","8","8","3","3","0","0","1","11","2","3","15","0","114","98","53.77"
"74","Sidney Crosby","PIT","C","90","278.45","13","18","11","7","31","68.89","49","26.53","6.74","70","60","48","25","0","7","12","2","1","0","1","2","12","4","0","9","0","205","131","61.01"
"56","Blake Wheeler","WPG","R","93","323.61666666667","2","28","20","8","30","66.67","50","4.00","4.49","87","69","40","7","0","6","4","2","2","0","0","1","11","1","0","10","2","5","4","55.56"
"53","Alex Ovechkin","WSH","L","94","404.08333333333","20","9","5","4","29","58.00","126","15.87","12.08","254","193","81","7","0","11","8","4","4","0","0","0","12","12","10","2","0","0","0","-"
"218","Mike Hoffman","FLA","C, L","92","299.85","16","13","5","8","29","61.70","85","18.82","7.12","149","108","54","11","0","8","4","2","2","0","0","1","28","5","4","16","1","4","6","40.00"
"43","Patrice Bergeron","BOS","C","74","222.2","9","19","9","10","28","62.22","53","16.98","8.01","103","84","79","31","0","3","4","2","2","0","0","3","3","7","4","1","0","163","110","59.71"
"227","Victor Hedman","T.B","D","79","251.15","3","25","15","10","28","57.14","31","9.68","2.15","51","37","11","1","0","4","2","1","1","0","0","1","13","1","3","1","5","0","0","-"
"354","Johnny Gaudreau","CGY","L","94","300.41666666667","7","21","11","10","28","60.87","45","15.56","6.52","93","70","39","14","1","4","6","3","3","0","0","2","28","1","1","8","0","1","0","100.00"
"554","Elias Lindholm","CGY","C","93","283.03333333333","12","16","11","5","28","68.29","63","19.05","6.08","106","78","48","21","1","9","4","2","2","0","0","1","9","3","4","5","1","79","74","51.63"
"628","Brayden Point","T.B","C","85","263.23333333333","15","13","2","11","28","51.85","44","34.09","6.53","75","56","67","24","1","3","4","2","2","0","0","2","3","2","2","8","0","58","56","50.88"
"37","Brent Burns","S.J","D","93","288.23333333333","3","24","12","12","27","75.00","62","4.84","4.75","145","92","36","3","1","10","4","2","2","0","0","0","7","5","2","2","5","0","0","-"
"389","Ryan Nugent-Hopkins","EDM","C","93","294.06666666667","9","18","5","13","27","56.25","51","17.65","6.56","102","70","74","21","2","8","4","2","2","0","0","2","15","9","5","10","0","5","7","41.67"
"390","Gabriel Landeskog","COL","L","83","324.33333333333","9","18","7","11","27","57.45","51","17.65","8.17","82","74","62","41","0","5","9","3","2","1","0","1","7","4","5","13","1","88","70","55.70"
"394","Mika Zibanejad","NYR","C","90","249.76666666667","12","15","9","6","27","75.00","73","16.44","6.33","114","90","32","11","0","2","5","1","0","1","0","1","18","4","5","11","1","114","98","53.77"
"304","Vladimir Tarasenko","STL","R","86","236.11666666667","14","12","5","7","26","78.79","69","20.29","6.44","120","87","58","7","3","6","4","2","2","0","0","0","4","3","1","7","1","0","0","-"
"442","Teuvo Teravainen","CAR","L","92","237.45","6","20","14","6","26","86.67","39","15.38","4.12","89","59","34","8","1","9","6","3","3","0","0","1","14","2","2","6","1","1","1","50.00"
"555","Sean Monahan","CGY","C","90","284.75","12","14","7","7","26","56.52","53","22.64","10.65","93","79","82","43","1","11","4","2","2","0","0","1","9","5","1","8","0","83","66","55.70"
"695","Mitchell Marner","TOR","C, R","94","241.4","5","21","11","10","26","70.27","53","9.43","4.75","100","70","53","6","1","12","0","0","0","0","0","1","11","2","1","3","1","0","0","-"
"737","Matthew Tkachuk","CGY","L","92","285.8","11","15","8","7","26","59.09","57","19.30","8.52","84","69","60","42","0","13","4","2","2","0","0","3","8","3","0","11","0","1","1","50.00"
"121","Nicklas Backstrom","WSH","C","93","333.11666666667","4","21","10","11","25","54.35","34","11.76","4.8","51","47","35","16","0","6","2","1","1","0","0","2","17","5","1","9","0","88","94","48.35"
"159","Patrick Kane","CHI","R","89","315.98333333333","8","17","12","5","25","71.43","89","8.99","7.82","148","108","74","11","1","4","6","3","3","0","0","1","8","0","1","14","1","0","0","-"
"315","Tyler Seguin","DAL","C","94","269","8","17","9","8","25","73.53","89","8.99","8.58","147","112","75","14","1","10","2","1","1","0","0","0","9","3","2","6","2","52","43","54.74"
"395","Mark Scheifele","WPG","C","93","326.7","14","11","7","4","25","54.35","74","18.92","12.85","122","103","106","37","0","8","14","3","2","0","1","0","6","5","4","9","0","179","178","50.14"
"551","Aleksander Barkov","FLA","C","92","304.91666666667","10","15","8","7","25","52.08","40","25.00","6.92","59","53","43","28","0","5","2","1","1","0","0","2","14","6","3","9","1","173","137","55.81"
"114","Claude Giroux","PHI","C, R","90","301.76666666667","2","22","10","12","24","70.59","57","3.51","4.45","101","77","35","2","0","8","4","2","2","0","0","0","6","1","2","11","1","165","92","64.20"
"222","Ryan O'Reilly","STL","C","92","248.11666666667","6","18","8","10","24","70.59","47","12.77","6.42","73","57","57","24","0","7","6","3","3","0","0","0","5","6","2","6","1","153","103","59.77"
"291","Evgeny Kuznetsov","WSH","C","86","302.48333333333","9","15","4","11","24","54.55","68","13.24","9.79","108","99","56","35","0","2","8","4","4","0","0","0","13","3","2","2","0","20","29","40.82"
"426","Morgan Rielly","TOR","D","94","244.01666666667","3","21","9","12","24","66.67","36","8.33","2.72","76","48","19","3","0","7","0","0","0","0","0","0","6","9","3","4","6","0","0","-"
"859","Rasmus Dahlin","BUF","D","94","270.21666666667","5","19","10","9","24","70.59","47","10.64","3.48","78","59","27","4","2","9","8","4","4","0","0","1","8","2","4","6","1","0","0","-"
"52","Mark Giordano","CGY","D","90","284.6","3","20","9","11","23","51.11","59","5.08","4.73","126","90","21","3","0","14","13","5","4","1","0","1","7","8","1","5","10","0","0","-"
"54","Evgeni Malkin","PIT","C","70","227.08333333333","10","13","5","8","23","62.16","57","17.54","5.07","91","68","44","8","1","8","14","3","2","0","1","2","12","3","3","10","1","7","11","38.89"
"244","Tyson Barrie","COL, TOR","D","90","323.45","2","21","14","7","23","58.97","37","5.41","2.22","90","50","14","1","0","8","2","1","1","0","0","2","4","0","2","6","4","0","0","-"
"335","Mark Stone","OTT, VGK","R","89","215.18333333333","9","14","9","5","23","74.19","43","20.93","4.48","77","57","47","13","0","10","10","2","0","2","0","1","12","7","3","3","0","6","4","60.00"
"402","J.T. Miller","T.B, VAN","C","85","223.96666666667","6","17","9","8","23","58.97","28","21.43","4.43","44","42","36","23","1","2","4","2","2","0","0","2","11","1","5","10","0","87","69","55.77"
"748","Patrik Laine","WPG","R","93","317.51666666667","12","11","8","3","23","50.00","92","13.04","9.79","192","146","62","13","3","9","6","3","3","0","0","1","10","7","3","3","0","2","3","40.00"
"740","Auston Matthews","TOR","C","80","206.73333333333","14","8","6","2","22","70.97","67","20.90","8.28","111","92","80","19","0","5","0","0","0","0","0","0","9","6","3","8","3","7","9","43.75"
"747","Alex DeBrincat","CHI","L, R","90","283.01666666667","13","9","7","2","22","64.71","49","26.53","6.46","97","71","66","14","0","8","2","1","1","0","0","2","7","3","2","12","1","1","3","25.00"
"815","Elias Pettersson","VAN","C","81","287.11666666667","9","13","6","7","22","64.71","43","20.93","4.27","100","69","43","4","0","6","0","0","0","0","0","1","12","5","7","20","0","6","11","35.29"
"87","Kris Letang","PIT","D","76","241.3","2","19","13","6","21","60.00","30","6.67","2.39","64","38","21","3","0","10","14","7","7","0","0","2","11","4","5","4","2","0","0","-"
"558","Bo Horvat","VAN","C","92","312.83333333333","9","12","3","9","21","58.33","59","15.25","8.5","79","70","72","45","0","6","0","0","0","0","0","1","8","1","8","5","1","166","139","54.43"
"642","Kevin Labanc","S.J","R","93","218.81666666667","3","18","8","10","21","63.64","38","7.89","3.62","68","53","35","5","1","3","4","2","2","0","0","0","13","2","1","14","1","0","1","0.00"
"58","Alexander Radulov","DAL","R","82","242.21666666667","7","13","4","9","20","64.52","49","14.29","5.75","87","64","43","18","2","7","4","2","2","0","0","0","18","1","2","10","4","0","0","-"
"146","Logan Couture","S.J","C","92","256.01666666667","6","14","6","8","20","54.05","67","8.96","6.25","123","93","53","14","1","8","4","1","1","0","0","1","6","3","2","13","2","16","17","48.48"
"656","Kyle Connor","WPG","L","93","319.11666666667","13","7","2","5","20","43.48","67","19.40","12.27","90","87","79","63","1","10","2","1","1","0","0","1","8","3","0","14","0","2","0","100.00"
"670","Sebastian Aho","CAR","C, R","92","251.01666666667","3","17","8","9","20","68.97","51","5.88","5.42","99","71","34","13","0","10","6","3","3","0","0","0","7","7","3","10","1","93","60","60.78"
"49","Joe Pavelski","DAL, S.J","C","87","245.11666666667","12","7","5","2","19","55.88","46","26.09","7.78","70","62","59","35","0","4","6","3","3","0","0","1","10","7","4","4","1","85","67","55.92"
"126","Jonathan Toews","CHI","C","90","281.73333333333","8","11","5","6","19","55.88","47","17.02","6.11","69","61","48","26","0","6","12","5","5","0","0","1","3","2","2","14","0","173","123","58.45"
"177","Drew Doughty","L.A","D","92","257.75","5","14","9","5","19","82.61","41","12.20","2.64","88","55","17","2","0","9","4","2","2","0","0","3","14","1","6","1","5","0","0","-"
"67","Alexander Edler","VAN","D","66","202.13333333333","5","13","11","2","18","72.00","38","13.16","2.18","74","53","11","1","0","5","2","1","1","0","0","0","11","2","4","5","5","0","0","-"
"80","T.J. Oshie","WSH","R","82","270.81666666667","10","8","4","4","18","43.90","43","23.26","8.39","77","64","64","39","1","10","4","2","2","0","0","1","5","3","12","13","2","56","88","38.89"
"165","Jakub Voracek","PHI","R","86","268.7","5","13","8","5","18","60.00","59","8.47","5.57","111","83","39","11","1","12","2","1","1","0","0","1","10","5","2","6","0","0","0","-"
"186","Erik Karlsson","S.J","D","63","184.06666666667","2","16","10","6","18","64.29","30","6.67","2.69","70","45","19","2","0","6","4","2","2","0","0","0","6","3","3","3","1","0","0","-"
"226","John Tavares","TOR","C","90","228.56666666667","8","10","5","5","18","48.65","66","12.12","13.82","109","100","96","66","0","9","2","1","1","0","0","2","11","3","6","8","0","157","102","60.62"
"333","John Klingberg","DAL","D","76","213.75","3","15","4","11","18","69.23","41","7.32","2.95","93","59","30","4","2","4","4","2","2","0","0","2","14","4","0","7","4","0","0","-"
"396","Sean Couturier","PHI","C","88","262.53333333333","8","10","5","5","18","51.43","42","19.05","8.21","85","69","65","34","0","7","8","4","4","0","0","0","6","2","1","8","0","97","34","74.05"
"441","Tomas Hertl","S.J","C","88","249.2","11","7","3","4","18","46.15","40","27.50","8.6","71","66","64","48","0","6","4","2","2","0","0","1","4","4","1","10","0","111","86","56.35"
"444","Jacob Trouba","NYR, WPG","D","90","187.3","2","16","4","12","18","66.67","32","6.25","2.13","57","41","15","1","2","7","4","2","2","0","0","0","3","5","2","1","0","0","0","-"
"478","Erik Gustafsson","CHI","D","87","259.5","3","15","10","5","18","62.07","34","8.82","2.62","96","55","22","1","0","4","2","1","1","0","0","1","8","5","2","1","3","0","0","-"
"229","Evander Kane","S.J","L","83","163.06666666667","10","7","2","5","17","65.38","42","23.81","6.9","65","55","51","32","0","5","8","4","4","0","0","2","4","1","4","6","0","16","26","38.10"
"414","Jonathan Marchessault","VGK","C","94","236.91666666667","5","12","5","7","17","68.00","68","7.35","7.19","120","92","52","15","0","13","8","4","4","0","0","0","9","3","8","11","0","18","21","46.15"
"425","Alex Galchenyuk","ARI, PIT","C","75","214.91666666667","5","12","8","4","17","73.91","47","10.64","4.45","72","57","28","13","0","4","6","3","3","0","0","0","12","1","1","12","0","34","55","38.20"
"552","Jonathan Drouin","MTL","C, L","91","244.55","4","13","8","5","17","73.91","50","8.00","3.58","82","64","28","5","0","2","2","1","1","0","0","2","7","2","2","4","0","13","11","54.17"
"557","Rasmus Ristolainen","BUF","D","90","237.56666666667","1","16","12","4","17","58.62","42","2.38","2.4","73","52","14","1","0","1","6","3","3","0","0","0","6","0","7","5","0","0","0","-"
"588","Sam Reinhart","BUF","C","94","302.91666666667","2","15","9","6","17","42.50","30","6.67","6.72","60","55","50","37","0","3","6","3","3","0","0","0","8","2","1","14","0","9","10","47.37"
"679","Mathew Barzal","NYI","C","92","243.78333333333","4","13","4","9","17","77.27","42","9.52","5.47","58","51","42","13","0","5","8","4","4","0","0","2","19","3","1","9","0","20","34","37.04"
"707","Artemi Panarin","CBJ, NYR","C, L","87","244.16666666667","6","11","8","3","17","77.27","51","11.76","4.92","101","75","42","6","0","6","13","5","4","1","0","1","4","1","2","5","1","0","1","0.00"
"34","Zach Parise","MIN","L","84","234.06666666667","10","6","2","4","16","66.67","58","17.24","9.61","78","69","67","49","1","10","2","1","1","0","0","1","5","2","3","17","0","2","4","33.33"
"77","Anze Kopitar","L.A","C","91","244.85","2","14","8","6","16","69.57","28","7.14","4.02","69","44","32","13","1","4","2","1","1","0","0","0","10","0","0","10","0","116","87","57.14"
"155","David Perron","STL","L","67","155.03333333333","8","8","4","4","16","72.73","22","36.36","2.45","50","31","30","10","2","2","2","1","1","0","0","0","6","1","3","3","0","3","7","30.00"
"179","Alex Pietrangelo","STL","D","81","211.15","4","12","4","8","16","55.17","34","11.76","2.88","78","52","15","1","0","5","4","2","2","0","0","0","6","5","4","7","5","0","0","-"
"221","Kyle Palmieri","N.J","C, R","83","261.05","10","6","4","2","16","59.26","81","12.35","8.57","151","111","58","16","2","6","4","2","2","0","0","2","4","3","3","15","2","0","2","0.00"
"230","Brayden Schenn","STL","C","82","189.88333333333","6","10","8","2","16","59.26","29","20.69","3.83","47","40","35","12","1","0","4","2","2","0","0","1","6","2","5","7","0","36","33","52.17"
"231","Oliver Ekman-Larsson","ARI","D","91","295.98333333333","4","12","7","5","16","66.67","44","9.09","2.94","95","61","26","1","0","7","14","7","7","0","0","0","12","4","5","11","2","0","0","-"
"232","Nazem Kadri","COL, TOR","C","83","223.8","6","10","4","6","16","48.48","49","12.24","10.46","93","81","84","44","0","16","2","1","1","0","0","0","8","1","4","5","1","29","17","63.04"
"285","Jason Zucker","MIN","L","91","207.26666666667","9","7","4","3","16","69.57","33","27.27","5.27","65","50","33","14","0","4","10","5","5","0","0","1","4","1","4","3","0","2","3","40.00"
"678","Brock Boeser","VAN","R","79","281.78333333333","6","10","4","6","16","53.33","78","7.69","7.31","148","108","73","11","0","4","6","3","3","0","0","0","8","1","0","14","0","3","4","42.86"
"749","Clayton Keller","ARI","C, R","92","295.05","0","16","8","8","16","66.67","46","0.00","4.7","92","65","46","9","1","6","0","0","0","0","0","2","12","5","5","18","1","3","5","37.50"
"51","Dustin Byfuglien","WPG","D","42","126.73333333333","1","14","2","12","15","71.43","23","4.35","1.73","47","35","6","1","1","2","2","1","1","0","0","1","0","1","2","0","3","0","0","-"
"75","Bobby Ryan","OTT","R","88","202.13333333333","7","8","5","3","15","68.18","41","17.07","4.82","71","50","36","17","0","7","9","3","2","1","0","1","13","6","8","5","0","1","1","50.00"
"161","Evgenii Dadonov","FLA","R","92","296.5","8","7","4","3","15","31.91","45","17.78","8.23","95","72","76","32","0","4","2","1","1","0","0","0","13","1","2","9","2","0","0","-"
"224","Alex Chiasson","EDM","R","81","191","8","7","5","2","15","50.00","34","23.53","7.19","48","46","44","32","1","7","4","2","2","0","0","1","0","1","4","6","1","0","0","-"
"228","Matt Duchene","CBJ, NSH, OTT","C","83","208.35","6","9","7","2","15","53.57","29","20.69","4.62","49","43","34","14","1","3","0","0","0","0","0","0","15","0","0","7","0","107","86","55.44"
"266","Anders Lee","NYI","C, L","92","231.71666666667","9","6","3","3","15","71.43","58","15.52","11.14","85","76","83","64","0","9","11","4","3","1","0","6","5","1","5","7","0","32","41","43.84"
"280","Mats Zuccarello","DAL, MIN, NYR","C, R","54","145.83333333333","3","12","5","7","15","62.50","21","14.29","2.69","40","31","17","9","0","4","4","2","2","0","0","2","6","3","3","8","0","0","1","0.00"
"309","Jeff Skinner","BUF","C, L","94","284.56666666667","6","9","4","5","15","42.86","68","8.82","9.63","100","84","78","33","1","7","6","3","3","0","0","3","5","1","1","11","1","61","33","64.89"
"314","Ryan Johansen","NSH","C","90","247.83333333333","1","14","4","10","15","75.00","22","4.55","2.01","38","26","16","4","0","1","6","3","3","0","0","0","18","3","5","4","1","92","79","53.80"
"413","Colin Miller","BUF, VGK","D","77","174.65","1","14","7","7","15","78.95","34","2.94","2.22","80","47","11","1","0","7","10","5","5","0","0","0","13","5","4","4","3","0","0","-"
"454","Shayne Gostisbehere","PHI","D","86","287.66666666667","4","11","6","5","15","51.72","71","5.63","4.46","156","94","30","2","0","12","4","2","2","0","0","0","8","4","6","3","4","0","0","-"
"561","Max Domi","MTL","C, L","92","231.1","5","10","4","6","15","68.18","41","12.20","3.54","79","53","30","11","1","5","10","5","5","0","0","1","8","7","1","8","0","80","77","50.96"
"686","Zach Werenski","CBJ","D","92","223.53333333333","1","14","8","6","15","75.00","32","3.13","2.64","71","45","16","5","0","8","2","1","1","0","0","0","5","1","2","2","2","0","0","-"
"832","Neal Pionk","NYR, WPG","D","84","139.2","2","13","12","1","15","71.43","15","13.33","1.1","35","21","9","0","0","5","7","2","1","1","0","0","8","5","1","8","1","0","0","-"
"13","Mikko Koivu","MIN","C","58","136.3","2","12","7","5","14","73.68","24","8.33","1.86","32","26","13","7","0","2","6","3","3","0","0","0","4","0","1","6","1","73","51","58.87"
"26","Eric Staal","MIN","C","91","242.7","6","8","4","4","14","51.85","47","12.77","6.34","76","58","50","24","0","8","2","1","1","0","0","1","10","1","2","10","1","104","103","50.24"
"28","Ryan Suter","MIN","D","92","267.5","1","13","5","8","14","56.00","31","3.23","1.79","69","42","17","2","0","5","9","3","2","1","0","0","3","2","3","0","1","0","0","-"
"113","Jeff Petry","MTL","D","92","230.76666666667","4","10","5","5","14","63.64","40","10.00","3.29","102","66","17","3","0","4","4","2","2","0","0","1","5","2","9","3","4","0","0","-"
"164","Max Pacioretty","VGK","L","78","193.71666666667","6","8","6","2","14","53.85","46","13.04","5.74","100","70","56","15","0","8","19","8","7","1","0","2","8","3","2","14","0","9","12","42.86"
"184","Josh Bailey","NYI","C, R","92","200.11666666667","2","12","7","5","14","77.78","22","9.09","1.94","42","25","22","4","0","7","6","3","3","0","0","0","18","3","1","3","0","15","15","50.00"
"318","Nino Niederreiter","CAR, MIN","R","92","194.05","6","8","6","2","14","58.33","25","24.00","5.84","46","38","43","27","1","10","0","0","0","0","0","2","6","1","2","12","0","5","5","50.00"
"361","Vincent Trocheck","FLA","C","63","144.91666666667","3","11","5","6","14","82.35","32","9.38","3.14","54","46","16","7","0","4","6","3","3","0","0","0","10","1","2","7","1","42","39","51.85"
"386","William Karlsson","VGK","C","94","214.2","7","7","4","3","14","73.68","32","21.88","3.67","52","39","32","13","1","2","2","1","1","0","0","1","3","3","3","12","3","63","77","45.00"
"405","Oscar Klefbom","EDM","D","72","193.15","1","13","4","9","14","50.00","32","3.13","2.33","68","43","8","2","0","4","2","1","1","0","0","0","5","5","3","2","5","0","0","-"
"428","Matt Dumba","MIN","D","42","113.33333333333","5","9","6","3","14","82.35","36","13.89","2.48","65","45","18","3","0","6","5","1","0","1","0","0","5","2","8","3","0","0","0","-"
"488","Alexander Kerfoot","COL, TOR","C","90","179.48333333333","4","10","0","10","14","77.78","17","23.53","3.09","33","27","23","15","0","4","6","3","3","0","0","0","8","0","3","13","0","13","13","50.00"
"516","Pavel Buchnevich","NYR","L, R","72","145.91666666667","8","6","1","5","14","63.64","26","30.77","3.36","54","36","26","8","0","6","2","1","1","0","0","0","9","2","3","8","0","0","0","-"
"562","Josh Morrissey","WPG","D","68","131.9","3","11","2","9","14","77.78","12","25.00","1.01","27","18","5","0","0","1","0","0","0","0","0","0","3","2","2","2","4","0","0","-"
"568","Anthony Mantha","DET","R","78","186.66666666667","8","6","4","2","14","66.67","57","14.04","5.56","92","73","36","12","1","5","6","3","3","0","0","0","11","4","2","4","0","3","4","42.86"
"601","Dylan Larkin","DET","C","87","209.06666666667","7","7","2","5","14","58.33","38","18.42","5.53","68","51","39","17","0","3","18","5","4","0","1","1","12","2","2","6","0","119","87","57.77"
"675","Dylan Strome","ARI, CHI","C","86","246.03333333333","5","9","2","7","14","43.75","39","12.82","6.28","56","47","40","24","1","6","2","1","1","0","0","1","2","1","2","7","0","37","16","69.81"
"691","Thomas Chabot","OTT","D","80","235.98333333333","1","13","4","9","14","60.87","40","2.50","2.47","84","54","18","2","0","5","2","1","1","0","0","1","7","0","4","7","6","0","0","-"
"3","Joe Thornton","S.J","C","84","150","2","11","7","4","13","68.42","18","11.11","1.25","31","22","12","0","0","6","4","2","2","0","0","0","4","2","1","5","0","22","18","55.00"
"7","Justin Williams","CAR","R","82","206.8","8","5","3","2","13","50.00","44","18.18","6.53","69","57","42","25","0","7","10","5","5","0","0","3","15","8","1","25","1","32","45","41.56"
"97","Patric Hornqvist","PIT","R","80","212.75","7","6","2","4","13","31.71","50","14.00","9.43","72","61","66","44","0","7","6","3","3","0","0","0","4","2","12","12","0","0","1","0.00"
"193","Roman Josi","NSH","D","92","250.56666666667","2","11","8","3","13","81.25","49","4.08","4.03","89","66","25","6","1","10","0","0","0","0","0","1","9","3","0","4","6","0","0","-"
"200","Adam Henrique","ANA","C","93","203.36666666667","8","5","2","3","13","56.52","30","26.67","5.33","54","44","40","25","0","2","2","1","1","0","0","2","4","4","5","4","0","91","79","53.53"
"209","Cam Atkinson","CBJ","R","90","239.35","10","3","0","3","13","76.47","73","13.70","7.18","111","90","66","22","0","5","8","4","4","0","0","0","4","1","3","3","0","1","2","33.33"
"239","Chris Kreider","NYR","C, L","87","226.91666666667","7","6","5","1","13","39.39","37","18.92","8.14","62","61","54","41","0","7","6","3","3","0","0","0","10","2","6","12","0","2","7","22.22"
"242","Reilly Smith","VGK","R","86","201.65","3","10","7","3","13","59.09","38","7.89","7.02","57","49","47","29","0","4","0","0","0","0","0","0","13","5","3","10","1","0","0","-"
"312","Taylor Hall","N.J","L","42","135.58333333333","1","12","7","5","13","76.47","30","3.33","2.22","54","43","19","1","0","1","6","3","3","0","0","0","14","1","1","7","1","4","3","57.14"
"317","Mikael Granlund","MIN, NSH","C, R","89","211.28333333333","2","11","8","3","13","72.22","29","6.90","2.66","51","37","19","6","0","7","0","0","0","0","0","0","8","2","1","22","1","14","19","42.42"
"412","Rickard Rakell","ANA","C, L, R","80","184.6","6","7","4","3","13","59.09","48","12.50","4.99","72","60","40","12","1","5","0","0","0","0","0","0","8","1","8","10","1","3","1","75.00"
"517","Jake Guentzel","PIT","C, L","93","204.65","8","5","1","4","13","48.15","34","23.53","6.83","62","51","51","33","1","3","2","1","1","0","0","0","6","2","2","17","1","2","8","20.00"
"36","Ryan Getzlaf","ANA","C","78","195.26666666667","2","10","1","9","12","80.00","30","6.67","2.94","67","48","20","5","0","1","5","1","0","1","0","0","12","3","7","4","1","59","30","66.29"
"65","David Krejci","BOS","C","86","168.13333333333","4","8","3","5","12","66.67","20","20.00","2.45","40","34","16","8","0","1","2","1","1","0","0","0","6","0","1","6","0","31","30","50.82"
"143","James van Riemsdyk","PHI","L","74","195.66666666667","7","5","3","2","12","54.55","49","14.29","9.26","63","60","54","46","0","12","4","2","2","0","0","0","2","0","4","4","1","0","1","0.00"
"190","Jordan Eberle","NYI","C, R","83","222.46666666667","7","5","2","3","12","54.55","38","18.42","6.33","50","47","42","25","2","2","2","1","1","0","0","1","10","2","0","12","0","0","0","-"
"243","Tomas Tatar","MTL","L","90","202.93333333333","6","6","4","2","12","60.00","47","12.77","5.27","75","61","40","15","1","5","4","2","2","0","0","0","7","5","3","6","0","0","1","0.00"
"302","Kevin Hayes","NYR, PHI, WPG","C, R","79","158.63333333333","4","8","3","5","12","63.16","23","17.39","3.05","42","33","24","12","0","2","0","0","0","0","0","0","14","1","2","5","0","44","44","50.00"
"345","Ryan Dzingel","CAR, CBJ, OTT","C, L","88","162.55","5","7","5","2","12","66.67","21","23.81","2.64","30","24","21","13","0","2","7","2","1","1","0","0","8","1","3","5","0","9","6","60.00"
"418","Brad Hunt","MIN, VGK","D","52","124.11666666667","6","6","2","4","12","80.00","33","18.18","1.91","54","38","14","3","0","3","0","0","0","0","0","0","0","7","1","6","1","0","0","-"
"507","Will Butcher","N.J","D","85","207.18333333333","0","12","9","3","12","54.55","16","0.00","1.39","43","31","6","0","1","2","0","0","0","0","0","0","2","2","3","5","4","0","0","-"
"530","Shea Theodore","VGK","D","91","235.96666666667","4","8","5","3","12","50.00","52","7.69","3.85","104","75","23","3","0","14","0","0","0","0","0","0","6","12","1","3","4","0","0","-"
"662","Vince Dunn","STL","D","88","191.01666666667","5","7","4","3","12","48.00","43","11.63","3.19","79","54","21","2","0","3","13","5","4","1","0","3","7","3","2","8","2","0","0","-"
"674","Travis Konecny","PHI","C, R","90","152.71666666667","5","7","3","4","12","66.67","17","29.41","1.92","30","22","12","3","0","2","9","3","2","1","0","1","8","1","2","7","0","1","2","33.33"
"700","Jake DeBrusk","BOS","L","77","204.11666666667","8","4","1","3","12","32.43","34","23.53","5.23","52","48","45","35","0","4","4","2","2","0","0","1","4","2","3","11","1","1","2","33.33"
"810","Casey Mittelstadt","BUF","C","89","153.5","4","8","2","6","12","66.67","37","10.81","4","55","46","32","15","0","8","0","0","0","0","0","1","2","0","0","5","0","17","20","45.95"
