"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"573","Sam Bennett","CGY","C","71","13.616666666667","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","8","0","0","2","1","0","0","1","0.00"
"574","Jake Virtanen","VAN","R","70","1.8166666666667","0","0","0","0","0","-","1","0.00","0.15","1","1","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","-"
"575","Haydn Fleury","CAR","D","20","6.8666666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"576","William Nylander","TOR","R","54","1.65","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"577","Nikolaj Ehlers","WPG","L","62","2.0333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","5","1","0","1","0","1","0","0","0","0","0","0","0","-"
"578","Nick Ritchie","ANA","L","60","31.916666666667","0","0","0","0","0","0.00","2","0.00","0.04","3","3","0","0","0","0","2","1","1","0","0","2","1","1","6","0","3","0","1","0.00"
"579","Kevin Fiala","MIN, NSH","L","83","1.35","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"580","Brendan Perlini","ARI, CHI","L","68","7.0333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"581","Jakub Vrana","WSH","L","82","0.5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"582","Julius Honka","DAL","D","29","7.0333333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"584","Travis Sanheim","PHI","D","82","49.7","0","0","0","0","0","-","0","-","0.02","1","1","0","0","0","0","0","0","0","0","0","2","1","1","3","1","5","0","0","-"
"585","Alex Tuch","VGK","R","74","0.45","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"586","Tony DeAngelo","NYR","D","61","10.616666666667","0","0","0","0","0","-","1","0.00","0.03","1","1","0","0","0","0","20","2","0","0","2","2","0","0","1","0","0","0","0","-"
"587","Nick Schmaltz","ARI, CHI","C","40","15.866666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","2","2","50.00"
"588","Robby Fabbri","STL","C","32","0.68333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"591","David Pastrnak","BOS","R","66","2.65","0","0","0","0","0","-","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","-"
"593","Adrian Kempe","L.A","C","81","44.233333333333","0","0","0","0","0","-","4","0.00","0.39","5","4","4","2","0","0","0","0","0","0","0","1","1","3","1","0","2","7","9","43.75"
"594","John Quenneville","N.J","C","19","0.28333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"595","Brendan Lemieux","NYR, WPG","L","63","3.85","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","7","2","1","1","0","5","0","0","1","0","0","0","0","-"
"598","Andreas Englund","OTT","D","3","2.5666666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"600","Brandon Montour","ANA, BUF","D","82","135.93333333333","0","0","0","0","0","-","1","0.00","0","2","1","0","0","0","0","4","2","2","0","0","2","3","3","3","5","12","0","0","-"
"601","Ryan Donato","BOS, MIN","C","56","0.63333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","-"
"602","Christian Dvorak","ARI","C","20","0.93333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"603","Dominic Turgeon","DET","C","4","6.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"605","Warren Foegele","CAR","L","77","99.55","0","0","0","0","0","-","8","0.00","0.8","11","10","7","4","0","1","0","0","0","0","0","1","4","7","1","8","5","1","1","50.00"
"606","Brayden Point","T.B","C","79","7.6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","1","2","33.33"
"607","Michael Amadio","L.A","C","43","0.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"608","Lucas Wallmark","CAR","C","81","71.216666666667","0","0","0","0","0","-","0","-","0.08","1","1","1","0","0","0","0","0","0","0","0","1","1","6","1","0","6","48","57","45.71"
"609","Chase De Leo","ANA","C","1","1.3333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"610","Nelson Nogier","WPG","D","1","0.78333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"612","Devon Toews","NYI","D","48","3.45","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"614","Danton Heinen","BOS","C","77","9.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0.00"
"615","Gustav Forsling","CHI","D","43","47.533333333333","0","0","0","0","0","0.00","2","0.00","0.06","3","3","1","0","1","0","0","0","0","0","0","0","2","1","0","0","7","0","0","-"
"616","Clark Bishop","CAR","C","20","4.0833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","50.00"
"617","Oskar Lindblom","PHI","L","81","66.65","0","0","0","0","0","-","1","0.00","0.07","4","3","1","0","1","0","0","0","0","0","0","1","2","5","1","0","2","0","1","0.00"
"618","Anton Lindholm","COL","D","2","1.6666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"619","Anders Bjork","BOS","L","20","1.7333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","100.00"
"620","Rourke Chartier","S.J","C","13","5.1833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","2","66.67"
"621","Kevin Labanc","S.J","R","82","0.98333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"622","Victor Olofsson","BUF","L","6","0.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"623","Ondrej Kase","ANA","R","30","0.63333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"624","Jacob Middleton","S.J","D","3","1.1833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"625","Joe Hicketts","DET","D","11","28.733333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","2","7","0","0","-"
"626","Dryden Hunt","FLA","L","31","0.48333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"627","Andrew Mangiapane","CGY","L","44","1.7333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"628","Danick Martel","T.B","L","9","1.3666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"629","Frank Vatrano","FLA","C","81","2.2666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"631","Rasmus Andersson","CGY","D","79","27.783333333333","0","0","0","0","0","0.00","1","0.00","0.01","2","2","0","0","0","0","10","1","0","0","1","0","0","1","1","0","5","0","0","-"
"633","Jonas Siegenthaler","WSH","D","26","27.366666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","1","5","0","0","-"
"634","Colin White","OTT","C","71","16.533333333333","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","8","8","50.00"
"637","Jack Eichel","BUF","C","77","41.2","0","0","0","0","0","-","5","0.00","0.51","5","5","4","3","1","0","0","0","0","0","0","1","2","4","1","0","1","15","18","45.45"
"638","Vince Dunn","STL","D","78","9.3166666666667","0","0","0","0","0","-","1","0.00","0.03","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","-"
"639","Travis Dermott","TOR","D","64","67.283333333333","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","1","7","2","4","2","11","0","0","-"
"640","Jordan Greenway","MIN","L","81","2.6166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","100.00"
"642","Jakub Zboril","BOS","D","2","0.066666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"643","Erik Cernak","T.B","D","58","140.15","0","0","0","0","0","0.00","0","-","0.04","1","1","1","0","0","0","0","0","0","0","0","4","0","3","32","1","30","0","0","-"
"644","Jakob Forsbacka Karlsson","BOS","C","28","7.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","50.00"
"645","Mikko Rantanen","COL","R","74","2.2666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","3","0","0","0","0","0","0","0","-"
"646","Brendan Guhle","ANA, BUF","D","8","1.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"648","Oliver Kylington","CGY","D","38","1.3166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"649","Christian Fischer","ARI","R","71","1.4166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"650","Travis Konecny","PHI","C, R","82","1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","5","1","0","1","0","3","1","0","0","0","1","0","0","-"
"651","Dylan Strome","ARI, CHI","C","78","1.8333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","40.00"
"653","Brock Boeser","VAN","R","69","3.2","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"654","Mathew Barzal","NYI","C","82","5.5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","1","2","33.33"
"655","Roope Hintz","DAL","L","58","15.766666666667","0","0","0","0","0","-","1","0.00","0.14","1","1","1","1","0","0","0","0","0","0","0","1","0","1","0","0","1","6","7","46.15"
"656","Caleb Jones","EDM","D","17","19.066666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","2","0","3","0","0","-"
"657","Noah Juulsen","MTL","D","21","44.616666666667","0","0","0","0","0","-","2","0.00","0","2","2","0","0","0","0","2","1","1","0","0","0","2","1","8","0","10","0","0","-"
"658","Jack Roslovic","WPG","C","77","1.2333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"659","Zach Werenski","CBJ","D","82","106.11666666667","0","0","0","0","0","0.00","3","0.00","0.01","3","3","0","0","1","0","0","0","0","0","0","0","0","4","1","1","5","0","0","-"
"660","Nicolas Roy","CAR","C","6","0.58333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","50.00"
"661","Anthony Beauvillier","NYI","C, L","81","0.7","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"662","Daniel Sprong","ANA, PIT","R","63","0.85","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"663","Jeremy Lauzon","BOS","D","16","34.316666666667","0","0","0","0","0","-","2","0.00","0.01","2","2","0","0","0","0","0","0","0","0","0","0","1","0","4","2","5","0","0","-"
"668","Zach Senyshyn","BOS","R","2","0.7","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"669","Filip Chlapik","OTT","C","5","1.3666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"670","Jacob Larsson","ANA","D","49","61.15","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","1","3","1","2","2","5","0","0","-"
"671","Joel Eriksson Ek","MIN","C","58","80.583333333333","0","0","0","0","0","-","1","0.00","0.21","5","4","1","1","1","0","4","1","1","0","0","2","2","5","2","1","5","13","29","30.95"
"672","Jake DeBrusk","BOS","L","68","15.4","0","0","0","0","0","-","4","0.00","0.28","5","4","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.00"
"673","Ivan Provorov","PHI","D","82","237.88333333333","0","0","0","0","0","0.00","7","0.00","0.24","9","8","2","0","0","1","10","1","0","0","1","2","18","2","11","5","23","0","1","0.00"
"674","Gabriel Carlsson","CBJ","D","1","0.98333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"675","Austin Czarnik","CGY","C","54","4.5333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","100.00"
"677","Markus Hannikainen","CBJ","L","44","7.1833333333333","0","0","0","0","0","-","2","0.00","0.14","2","2","1","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","-"
"679","Artemi Panarin","CBJ","L","79","3.4","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"680","Andreas Martinsen","CHI","L","24","5.7333333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"681","Dean Kukan","CBJ","D","25","0.56666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"682","Noel Acciari","BOS","C","72","111.86666666667","0","0","0","0","0","-","5","0.00","0.56","7","6","4","3","0","0","2","1","1","0","0","5","3","5","4","10","8","29","32","47.54"
"684","William Borgen","BUF","D","4","2.9666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"685","Colton White","N.J","D","3","0.16666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"686","Denis Malgin","FLA","C","50","29.033333333333","0","0","0","0","0","-","2","0.00","0.21","3","3","1","1","1","0","2","1","1","0","0","1","1","3","1","1","2","2","1","66.67"
"687","Christian Wolanin","OTT","D","30","4.3","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"688","Conor Garland","ARI","R","47","0.26666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"689","Dominik Simon","PIT","C","71","0.31666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"690","Christian Jaros","OTT","D","61","36.833333333333","0","0","0","0","0","0.00","1","0.00","0","1","1","0","0","1","0","0","0","0","0","0","0","0","2","0","0","6","0","0","-"
"691","Rudolfs Balcers","OTT","L","36","8.9333333333333","0","0","0","0","0","-","2","0.00","0.11","2","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"692","Troy Terry","ANA","R","32","1.2166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"693","Adam Gaudette","VAN","C","56","0.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","0","0","0","0","0","1","0","100.00"
"694","Brett Seney","N.J","L","51","1.1833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","-"
"695","Mason Appleton","WPG","C","36","9.6166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"696","Markus Nutivaara","CBJ","D","80","13.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","-"
"697","Matt Roy","L.A","D","25","37.85","0","0","0","0","0","-","1","0.00","0.09","3","2","1","0","0","0","2","1","1","0","0","1","2","0","2","0","10","0","0","-"
"698","Sami Niku","WPG","D","30","3.1166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"699","Philippe Myers","PHI","D","21","15.7","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","-"
"700","Tanner Fritz","NYI","C","8","2.7833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"701","Nick Lappin","N.J","R","11","0.88333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"702","Casey Nelson","BUF","D","38","43.683333333333","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","5","1","4","0","0","-"
"703","Kalle Kossila","ANA","C","8","14.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","4","3","57.14"
"706","Matthew Tkachuk","CGY","L","80","0.63333333333333","0","0","0","0","0","-","1","0.00","0.03","2","1","2","1","0","0","2","1","1","0","0","4","0","0","1","0","0","0","0","-"
"708","Luke Kunin","MIN","C","49","71.916666666667","0","0","0","0","0","-","5","0.00","0.18","8","7","1","0","0","0","0","0","0","0","0","2","1","2","0","1","4","8","8","50.00"
"709","Auston Matthews","TOR","C","68","1.5166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","50.00"
"710","Maxime Lajoie","OTT","D","56","103.6","0","0","0","0","0","-","6","0.00","0.22","6","6","4","4","1","3","0","0","0","0","0","0","3","2","1","2","15","0","0","-"
"711","Ryan Lindgren","NYR","D","5","3.6333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"713","Libor Hajek","NYR","D","5","4.5666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","-"
"714","Carl Grundstrom","L.A","R","15","0.18333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"715","Alex DeBrincat","CHI","L, R","82","10.1","0","0","0","0","0","-","1","0.00","0.27","2","1","2","2","1","0","5","1","0","1","0","2","0","1","0","0","0","2","0","100.00"
"716","Patrik Laine","WPG","R","82","3.7166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","-"
"717","Clayton Keller","ARI","C","82","12.183333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","0","0","-"
"718","Jesse Puljujarvi","EDM","R","46","1.4333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"719","Jakob Chychrun","ARI","D","53","3.1833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"720","Dillon Dube","CGY","C","25","7.2833333333333","0","0","0","0","0","-","1","0.00","0.04","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"722","Brett Howden","NYR","C","66","82.816666666667","0","0","0","0","0","0.00","1","0.00","0.36","3","2","2","2","2","0","0","0","0","0","0","0","2","4","3","3","6","22","32","40.74"
"723","Trent Frederic","BOS","C","15","1.5166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"724","Max Jones","ANA","L","30","22.066666666667","0","0","0","0","0","-","3","0.00","0.43","6","6","5","3","0","0","0","0","0","0","0","0","1","2","0","1","0","0","1","0.00"
"725","Tyson Jost","COL","C","70","0.58333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"726","Dante Fabbro","NSH","D","4","0.88333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"727","Josh Mahura","ANA","D","17","1.5666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"728","Victor Mete","MTL","D","71","62.866666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","1","7","0","0","-"
"729","Dennis Cholowski","DET","D","52","11.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","-"
"730","Samuel Girard","COL","D","82","11.6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","-"
"731","Pierre-Luc Dubois","CBJ","C","82","14.65","0","0","0","0","0","-","1","0.00","0.08","1","1","1","1","0","0","0","0","0","0","0","5","0","0","0","2","0","4","3","57.14"
"732","Henrik Borgstrom","FLA","C","50","2.1166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","50.00"
"733","Jesper Bratt","N.J","L","51","8.4666666666667","0","0","0","0","0","-","0","-","0.05","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"734","Mikhail Sergachev","T.B","D","75","16.466666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","-"
"735","Vitaly Abramov","OTT","R","1","0.78333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"736","Michael McLeod","N.J","C","21","2","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"737","Tage Thompson","BUF","C, R","65","1.8666666666667","0","0","0","0","0","-","1","0.00","0.14","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"740","Nikita Zaitsev","TOR","D","81","230.61666666667","0","0","0","0","0","0.00","5","0.00","0.05","6","6","0","0","1","0","2","1","1","0","0","1","11","2","12","2","27","0","0","-"
"742","Patrick Russell","EDM","R","6","2.7333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"743","Michal Kempny","WSH","D","71","117.41666666667","0","0","0","0","0","0.00","3","0.00","0.08","6","3","3","0","1","0","2","1","1","0","0","5","3","1","9","1","21","0","0","-"
"744","Janne Kuokkanen","CAR","L","7","0.8","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"745","Dylan Gambrell","S.J","C","8","2.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","66.67"
"747","Trevor Moore","TOR","L","25","0.76666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"748","Zack MacEwen","VAN","C","4","0.18333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"750","Gavin Bayreuther","DAL","D","19","10.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","-"
"751","Vinni Lettieri","NYR","C","27","4.7333333333333","0","0","0","0","0","-","1","0.00","0.04","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","-"
"752","Joseph Gambardella","EDM","C","15","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"753","Nolan Patrick","PHI","C","72","3.3666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0.00"
"754","Juuso Valimaki","CGY","D","24","31.133333333333","0","0","0","0","0","0.00","0","-","0","1","0","1","0","1","0","0","0","0","0","0","1","2","1","2","0","5","0","0","-"
"755","Kailer Yamamoto","EDM","R","17","6.8","0","0","0","0","0","-","1","0.00","0.13","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"756","Michael Rasmussen","DET","C","62","0.73333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"757","Casey Mittelstadt","BUF","C","77","1.0166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"758","Urho Vaakanainen","BOS","D","2","0.88333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"759","Nico Hischier","N.J","C","69","44.816666666667","0","0","0","0","0","0.00","3","0.00","0.23","4","3","2","1","0","0","0","0","0","0","0","1","1","3","0","2","4","7","12","36.84"
"760","Elias Pettersson","VAN","C","71","4.6833333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.00"
"761","Robert Thomas","STL","C","70","9.9833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0.00"
"762","Alex Formenton","OTT","L","9","3.6166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","-"
"763","Max Comtois","ANA","L","10","0.083333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
