"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"MATTHEW.TKACHUK","2018-2020","CGY","L",86,1160.92,17,27,44,33,2.27,1.71,59.6,3.08,1278,966,312,56.95,4.46,58,50,8,53.7,-0.3,54.73,45.85,8.88,54.41,2.46,16,23,7,259,13.39,15.28,0.79,11.56,99.14,55.54,28.45,30.54,51.59,29.29,49.88
"MATT.HUNWICK","2018-2020","BUF","D",14,199.35,0,2,2,2,0.6,0.6,0.25,0.08,179,202,-23,46.98,-5.19,3,10,-7,23.08,-31.68,7.18,7.92,-0.74,47.55,-6.93,2,1,-1,18,5.42,0.43,0.13,0,95.19,54.87,28.75,27.05,50.18,28.58,49.77
"MATTIAS.EKHOLM","2018-2020","NSH","D",85,1591.09,6,24,30,18,1.13,0.68,45.86,1.73,1603,1386,217,53.63,2.61,73,56,17,56.59,4.61,64.93,58.23,6.7,52.72,2.61,18,11,-7,269,10.14,5.08,0.19,4.76,100.82,51.12,39.28,27.97,50.41,29.25,49.9
"MATTIAS.JANMARK","2018-2020","DAL","C",89,1132.96,6,18,24,20,1.27,1.06,21.2,1.12,971,1046,-75,48.14,-0.04,31,35,-4,46.97,-2.81,40.36,40.78,-0.42,49.74,-0.62,11,9,-2,171,9.06,9.27,0.49,5.94,99.65,42.23,26.15,29.82,47.55,28.77,49.98
"MATT.IRWIN","2018-2020","NSH","D",45,494.7,1,6,7,5,0.85,0.61,11.5,1.39,485,460,25,51.32,0.39,20,17,3,54.05,-3.09,18.03,17.68,0.35,50.49,2.24,9,6,-3,111,13.46,1.54,0.19,2,100.69,53.56,23.17,25.27,51.57,27.53,50.01
"MATT.LUFF","2018-2020","L.A","R",33,345.83,6,3,9,8,1.56,1.39,7.33,1.27,288,354,-66,44.86,-3.46,13,13,0,50,0,9.55,14.36,-4.81,39.94,-9.54,3,5,2,78,13.53,3.07,0.53,15,101.77,56.98,21.25,28.44,49.29,28.46,50.24
"MATT.MARTIN","2018-2020","NYI","L",70,762.52,6,7,13,9,1.02,0.71,10.98,0.86,582,691,-109,45.72,-1.88,24,20,4,54.55,-1.37,24.7,24.54,0.16,50.16,-0.29,13,16,3,109,8.58,5.51,0.43,9.68,102.17,34.96,22.19,28.15,47.44,28.55,50.1
"MATT.NIETO","2018-2020","COL","L",69,741.42,3,15,18,12,1.46,0.97,19.82,1.6,728,691,37,51.3,1.98,28,31,-3,47.46,-5.4,30.81,26.43,4.38,53.83,5.56,5,6,1,118,9.55,6.34,0.51,4.23,98.88,42.3,23.3,28.77,48.5,28.87,50.24
"MATT.NISKANEN","2018-2020","WSH/PHI","D",84,1493.96,7,11,18,12,0.72,0.48,19.57,0.79,1339,1461,-122,47.82,-2.63,55,61,-6,47.41,-10.5,53.41,62.13,-8.72,46.23,-3.08,14,10,-4,240,9.64,4.47,0.18,5.43,100.23,44.07,37.15,28.61,50.02,29.18,49.92
"MATT.PUEMPEL","2018-2020","DET","L",8,77.38,0,0,0,0,0,0,-0.8,-0.62,56,80,-24,41.18,-3.52,0,2,-2,0,-53.85,1.9,3.92,-2.02,32.65,-8.62,1,0,-1,19,14.73,0.87,0.67,0,94.59,47.62,19.02,25.95,44.82,27.54,50.52
"MATT.READ","2018-2020","MIN","R",12,129.28,1,0,1,1,0.46,0.46,1.9,0.88,137,130,7,51.31,2.93,5,7,-2,41.67,-1.67,5.74,4.45,1.29,56.33,4.72,1,0,-1,22,10.21,1.19,0.55,7.69,96.59,55.13,23.73,30.62,51.36,28.92,50.47
"MATT.ROY","2018-2020","L.A","D",31,463.11,2,4,6,2,0.78,0.26,4.15,0.54,431,512,-81,45.71,-3.68,26,30,-4,46.43,7.97,19.29,22.7,-3.41,45.94,-3.7,3,2,-1,81,10.49,1.42,0.18,5,100.02,46.15,30.13,27.58,50.16,28.63,50.24
"MATT.TENNYSON","2018-2020","BUF/N.J","D",5,54.45,0,0,0,0,0,0,-0.75,-0.83,47,58,-11,44.76,-3.45,3,7,-4,30,-17.06,1.58,2.91,-1.33,35.19,-14.69,0,0,0,8,8.82,0.07,0.08,0,91.43,40,22.66,26.65,49.04,27.21,50.2
"MAX.COMTOIS","2018-2020","ANA","L",13,153.1,2,6,8,6,3.14,2.35,3.84,1.5,108,176,-68,38.03,-5.8,10,4,6,71.43,16.88,4.64,7.07,-2.43,39.62,1.43,3,4,1,25,9.8,1.29,0.51,22.22,114.61,42.68,25.46,30.42,48.12,28.95,49.86
"MAX.DOMI","2018-2020","MTL","C",87,1188.73,23,32,55,44,2.78,2.22,59.07,2.98,1270,1178,92,51.88,-3.32,72,46,26,61.02,11.41,55.21,45.86,9.35,54.63,0.31,27,26,-1,274,13.83,13.79,0.7,14.74,103.93,51.53,28.21,29.58,54.3,29.23,49.43
"MAXIME.LAJOIE","2018-2020","OTT","D",55,819.27,3,3,6,5,0.44,0.37,-5.88,-0.43,659,927,-268,41.55,-5.42,25,42,-17,37.31,-10.38,27.81,36.46,-8.65,43.27,-6.98,9,1,-8,120,8.79,2.37,0.17,5.45,98.46,46.75,30.53,28.47,46.07,29.02,50.1
"MAXIM.MAMIN","2018-2020","FLA","C",7,50.65,0,0,0,0,0,0,1.65,1.95,60,37,23,61.86,7.35,0,2,-2,0,-44,1.59,0.93,0.66,63.1,19.84,1,2,1,14,16.58,0.5,0.59,0,90,72.73,15.87,27.84,49.01,27.93,47.36
"MAX.JONES","2018-2020","ANA","L",36,410.47,2,2,4,4,0.58,0.58,6.97,1.02,374,386,-12,49.21,1.17,10,11,-1,47.62,-9.52,16.24,17.09,-0.85,48.72,0.51,8,9,1,117,17.1,6.41,0.94,3.39,100.12,54.11,24.24,28.54,47.14,28.56,50.04
"MAX.MCCORMICK","2018-2020","OTT","L",14,100.58,1,0,1,1,0.6,0.6,-1.28,-0.76,84,123,-39,40.58,-1.69,1,7,-6,12.5,-29.17,2.76,4.99,-2.23,35.61,-5.02,2,0,-2,24,14.32,1.16,0.69,9.09,92.29,52.73,14.86,27.68,43.95,27.83,49.92
"MAX.PACIORETTY","2018-2020","VGK","L",73,991.16,16,17,33,28,2,1.69,39.22,2.37,1014,913,101,52.62,-2.19,41,48,-7,46.07,-7.64,49.39,42.19,7.2,53.93,-3.41,18,11,-7,256,15.5,15.4,0.93,9.94,97.84,53.19,27.88,30.49,53.52,29.2,49.88
"MAX.VERONNEAU","2018-2020","OTT","R",12,135.27,1,2,3,1,1.33,0.44,-0.88,-0.39,105,172,-67,37.91,-5.9,3,7,-4,30,-21.11,4,6.98,-2.98,36.43,-9.11,0,1,1,19,8.43,0.74,0.33,9.09,97.04,55.56,22.24,28.77,46.28,28.94,50.33
"MELKER.KARLSSON","2018-2020","S.J","C",86,840.54,9,5,14,10,1,0.71,18.25,1.3,745,677,68,52.39,-2.75,23,31,-8,42.59,-9.82,26.26,29.79,-3.53,46.85,-8.63,13,6,-7,122,8.71,6.15,0.44,11.84,97.21,51.51,20.24,27.79,54.38,27.99,49.39
"MICHAEL.AMADIO","2018-2020","L.A","C",49,478.14,8,5,13,10,1.63,1.25,15.17,1.9,481,435,46,52.51,3.44,25,24,1,51.02,4.92,16.45,15.6,0.85,51.33,1.7,4,4,0,92,11.54,3.65,0.46,17.78,99.91,57.87,19.91,27.66,49.36,27.89,49.63
"MICHAEL.CHAPUT","2018-2020","MTL","C",32,292.13,0,5,5,3,1.03,0.62,5.97,1.23,289,268,21,51.89,-4.11,8,14,-6,36.36,-22.64,9.73,10.08,-0.35,49.12,-5.8,6,4,-2,52,10.68,2.59,0.53,0,95.94,50,18.93,27.86,51.97,27.76,49.2
"MICHAEL.DAL COLLE","2018-2020","NYI","L",34,393.56,3,5,8,8,1.22,1.22,8.78,1.34,323,319,4,50.31,-0.11,15,14,1,51.72,1.17,14.04,11.47,2.57,55.04,2.19,3,0,-3,56,8.54,3.92,0.6,8.57,99.71,50.66,23.39,29.32,45.9,28.75,49.54
"MICHAEL.DEL ZOTTO","2018-2020","VAN/ANA/STL","D",47,695.57,2,8,10,4,0.86,0.35,11.27,0.97,658,674,-16,49.4,0.81,29,30,-1,49.15,3.84,26.99,28.5,-1.51,48.64,2.22,4,3,-1,113,9.75,2.5,0.22,4.26,99.43,57.18,31.5,27.08,48.67,28.34,49.74
"MICHAEL.FROLIK","2018-2020","CGY","R",71,873.71,12,15,27,21,1.85,1.44,40.66,2.79,940,732,208,56.22,2.54,45,32,13,58.44,4.31,39.7,33.5,6.2,54.23,0.99,14,9,-5,218,14.97,10.25,0.7,9.3,100.44,52.62,25.77,30.2,53.11,28.98,49.8
"MICHAEL.GRABNER","2018-2020","ARI","R",45,505.74,4,3,7,6,0.83,0.71,5.01,0.59,437,503,-66,46.49,-3.54,11,21,-10,34.38,-18.4,17.15,18.64,-1.49,47.92,-0.92,2,4,2,84,9.97,6.2,0.74,7.41,96.78,33.42,23.69,29.84,50.28,29.37,50.13
"MICHAEL.MCLEOD","2018-2020","N.J","C",21,246.17,0,3,3,1,0.73,0.24,-0.34,-0.08,173,235,-62,42.4,-4.16,3,9,-6,25,-15.68,7.07,9.79,-2.72,41.93,-8.79,4,5,1,33,8.04,1.92,0.47,0,96.64,50.79,24.12,27.94,45.35,27.91,49.66
"MICHAEL.RAFFL","2018-2020","PHI","L",71,721.17,5,11,16,10,1.33,0.83,9.53,0.79,609,711,-102,46.14,-2.55,27,32,-5,45.76,-0.02,26.42,30.45,-4.03,46.46,-1.97,14,7,-7,120,9.98,6.33,0.53,7.81,99.55,38.32,21.27,28.05,47.45,28.5,49.81
"MICHAEL.RASMUSSEN","2018-2020","DET","C",62,623.63,2,9,11,7,1.06,0.67,5.36,0.52,466,569,-103,45.02,-1.77,18,27,-9,40,-4.71,19.38,23.57,-4.19,45.12,0.48,13,9,-4,103,9.91,5.35,0.51,3.77,98.46,42.32,20.39,28.65,46.41,28.37,49.7
"MICHAEL.STONE","2018-2020","CGY","D",16,215.78,0,4,4,1,1.11,0.28,3.4,0.95,200,198,2,50.25,-3.34,9,11,-2,45,-3.08,7.8,10.06,-2.26,43.67,-7.68,4,1,-3,51,14.18,0.54,0.15,0,99.55,52.76,28.85,26.92,52.46,28.73,49.93
"MICHAL.KEMPNY","2018-2020","WSH","D",71,1203.3,6,16,22,12,1.1,0.6,29.3,1.46,1248,1220,28,50.57,1.93,70,53,17,56.91,4.78,53.15,57.82,-4.67,47.9,0.53,25,11,-14,221,11.02,3.6,0.18,5.77,102.74,53.22,35.55,28.31,47.66,29.21,49.68
"MICHEAL.FERLAND","2018-2020","CAR/VAN","L",75,877.57,9,15,24,22,1.64,1.5,32.69,2.24,876,777,99,52.99,-2,42,27,15,60.87,11.1,40.58,35.2,5.38,53.55,-2.95,20,10,-10,194,13.26,14.57,1,7.2,102.44,54.36,24.09,30.18,54.96,28.83,49.28
"MICHEAL.HALEY","2018-2020","FLA/S.J","C",43,343.28,1,2,3,3,0.52,0.52,3.35,0.59,290,301,-11,49.07,-1.59,9,13,-4,40.91,-5.33,12.62,10.95,1.67,53.54,3.97,17,12,-5,68,11.89,3.6,0.63,3.23,97.53,49.69,16.39,26.89,51.03,27.72,49.97
"MIIKKA.SALOMAKI","2018-2020","NSH","R",37,375.53,1,4,5,2,0.8,0.32,8.82,1.41,325,305,20,51.59,-1.45,11,9,2,55,-0.46,13.79,10.93,2.86,55.78,6.37,4,3,-1,70,11.18,4.68,0.75,2.08,99.82,37.67,21.2,27.93,50.92,28.2,49.16
"MIKAEL.BACKLUND","2018-2020","CGY","C",83,1167.46,15,23,38,32,1.95,1.64,53.84,2.77,1255,1005,250,55.53,2.38,60,41,19,59.41,7.7,52.98,45.31,7.67,53.9,1.66,21,9,-12,293,15.06,16.63,0.85,8.62,101.26,53.64,29.55,30.23,53.68,29.31,49.9
"MIKAEL.GRANLUND","2018-2020","MIN/NSH","C",85,1184.55,12,19,31,25,1.57,1.27,39.88,2.02,1208,1121,87,51.87,0.69,46,43,3,51.69,1.9,48.99,39.7,9.29,55.24,2,9,13,4,264,13.37,11.38,0.58,7.84,99.44,53.08,29.14,31.53,50.75,29.5,49.87
"MIKA.ZIBANEJAD","2018-2020","NYR","C",85,1228.57,16,26,42,34,2.05,1.66,37.34,1.82,1056,1155,-99,47.76,2.69,54,57,-3,48.65,4.2,48.18,49.57,-1.39,49.29,3.42,14,14,0,241,11.77,12.46,0.61,10.96,99.96,46.6,30.01,30.02,45.75,30.12,50.07
"MIKE.GREEN","2018-2020","DET","D",49,911.61,4,13,17,9,1.12,0.59,13.95,0.92,794,865,-71,47.86,-0.24,36,40,-4,47.37,-2.63,32.66,37.85,-5.19,46.32,-0.16,15,1,-14,146,9.61,3.5,0.23,5,99.73,45.31,37.98,27.93,47.08,28.9,49.74
"MIKE.HOFFMAN","2018-2020","FLA","C",88,1169.27,16,15,31,25,1.59,1.28,32.98,1.69,1095,1090,5,50.11,0.35,42,57,-15,42.42,-4.89,43.37,49.16,-5.79,46.87,-1.9,12,15,3,263,13.5,10.61,0.54,10.26,97.31,56.32,27.57,30.68,49.73,29.22,49.82
"MIKE.MATHESON","2018-2020","FLA","D",81,1460.27,6,9,15,11,0.62,0.45,16.18,0.66,1323,1404,-81,48.51,-2.11,59,81,-22,42.14,-5.36,57.01,63.21,-6.2,47.42,-1.54,13,10,-3,233,9.57,4.74,0.19,5.04,97.05,47.39,37.44,28.36,50.46,29.44,49.95
"MIKE.REILLY","2018-2020","MTL","D",59,951.19,2,8,10,4,0.63,0.25,24.85,1.57,1049,882,167,54.32,1.08,45,38,7,54.22,1.89,39.45,34.96,4.49,53.02,-0.9,7,8,1,185,11.67,4.17,0.26,2.33,100.55,55.68,33.8,27.35,53.71,28.55,49.16
"MIKHAIL.SERGACHEV","2018-2020","T.B","D",81,1269.24,5,22,27,17,1.28,0.8,41.14,1.94,1295,1132,163,53.36,2.84,68,49,19,58.12,1.16,49.73,45.91,3.82,52,-1.11,13,6,-7,235,11.11,5.05,0.24,4.24,101.78,52.73,32.96,27.23,50.4,28.49,49.83
"MIKHAIL.VOROBYEV","2018-2020","PHI","C",15,125.9,1,1,2,1,0.95,0.48,0.05,0.02,98,141,-43,41,-7.67,6,4,2,60,15.56,3.72,6.39,-2.67,36.8,-11.97,1,0,-1,13,6.2,0.77,0.37,10,104.81,48,17.71,27.6,47.64,27.94,50.11
"MIKKEL.BOEDKER","2018-2020","OTT","L",72,841.23,5,22,27,17,1.93,1.21,7.65,0.55,671,953,-282,41.32,-4.47,39,59,-20,39.8,-4.6,27.86,43.14,-15.28,39.24,-8.45,3,4,1,120,8.56,7.38,0.53,6.67,100.14,50.32,23.69,28.94,45.37,28.3,50.03
"MIKKO.KOIVU","2018-2020","MIN","C",54,708.75,4,9,13,12,1.1,1.02,18.34,1.55,676,627,49,51.88,1.43,21,22,-1,48.84,1.34,25.46,21.66,3.8,54.03,-0.22,7,4,-3,119,10.07,5.38,0.46,5.97,98.74,46.89,27.72,31.71,51.31,29.91,50
"MIKKO.RANTANEN","2018-2020","COL","R",79,1223.79,12,33,45,32,2.21,1.57,53.84,2.64,1310,1134,176,53.6,4.79,60,44,16,57.69,9.56,49.62,51.34,-1.72,49.15,-1.4,17,21,4,233,11.42,10.6,0.52,8.82,101.12,63.19,33.46,33.53,48.47,29.89,50.07
"MILAN.LUCIC","2018-2020","EDM/CGY","L",86,996.54,4,11,15,13,0.9,0.78,14.61,0.88,902,882,20,50.56,2.85,28,36,-8,43.75,-1.21,35.22,36.95,-1.73,48.8,2.63,25,11,-14,163,9.81,8.22,0.49,5.71,98.56,45.08,23.7,29.46,47.16,28.39,50.03
"MILES.WOOD","2018-2020","N.J","L",69,828.33,8,12,20,17,1.45,1.23,22.46,1.63,773,818,-45,48.59,1.59,30,39,-9,43.48,-5.33,33.56,36.11,-2.55,48.17,-1.01,26,17,-9,252,18.25,12.76,0.92,4.97,97.72,38.19,25.6,29.55,46.32,29.13,50.21
"MIRCO.MUELLER","2018-2020","N.J","D",57,876.44,1,8,9,5,0.62,0.34,7.67,0.53,753,813,-60,48.08,0.82,29,35,-6,45.31,-0.84,36.1,34.75,1.35,50.95,3.3,6,5,-1,100,6.85,1.67,0.11,2.33,98.43,39.74,32.94,27.05,46.61,28.76,49.86
"MIRO.HEISKANEN","2018-2020","DAL","D",90,1675.02,9,15,24,16,0.86,0.57,31.59,1.13,1542,1530,12,50.2,3.35,63,64,-1,49.61,1.07,67.02,64.03,2.99,51.14,1.66,7,8,1,307,11,6.82,0.24,5.7,99.54,51.41,38.26,27.98,46.76,29.14,50.09
"MITCH.MARNER","2018-2020","TOR","C",90,1312.25,16,43,59,53,2.7,2.42,67.17,3.07,1481,1347,134,52.37,0.33,82,61,21,57.34,5.09,63.13,57.23,5.9,52.45,0.88,6,15,9,338,15.45,12.9,0.59,9.41,102.66,52.49,29.6,31.67,51.65,29.91,50.01
"MORGAN.RIELLY","2018-2020","TOR","D",90,1635.12,14,31,45,29,1.65,1.06,59.22,2.17,1866,1746,120,51.66,-0.79,104,73,31,58.76,8.33,80.2,77.08,3.12,50.99,-1.46,9,7,-2,425,15.6,7.33,0.27,7.41,103.57,53.93,36.88,28.76,52.28,29.5,49.9
"NATE.PROSSER","2018-2020","MIN","D",15,143.1,0,0,0,0,0,0,1.5,0.63,113,110,3,50.67,-2.39,3,2,1,60,25.91,3.81,3.3,0.51,53.59,-4.48,1,0,-1,21,8.81,0.23,0.1,0,101.25,43.4,19.81,25.08,49.35,28.03,49.53
"NATE.SCHMIDT","2018-2020","VGK","D",62,1080.28,4,8,12,7,0.67,0.39,20.6,1.14,1051,1031,20,50.48,-5.08,57,44,13,56.44,1.89,51.68,43.46,8.22,54.32,-3.15,4,2,-2,174,9.66,3.37,0.19,5.13,101.96,46.75,35.44,27.85,54.84,29.85,49.86
"NATE.THOMPSON","2018-2020","L.A/MTL","C",83,878.62,4,5,9,5,0.61,0.34,6.37,0.44,711,821,-110,46.41,-5.42,24,29,-5,45.28,-5.91,27.08,31.6,-4.52,46.15,-6.47,7,6,-1,98,6.69,4.86,0.33,6.56,99.46,36.02,21.62,28.24,51.08,28.11,49.61
"NATHAN.BASTIAN","2018-2020","N.J","R",7,73.98,3,0,3,3,2.43,2.43,3.25,2.64,64,59,5,52.03,2.63,3,3,0,50,0,2.83,3.06,-0.23,48.05,0.67,2,2,0,12,9.73,1.04,0.84,33.33,99.02,43.48,22.63,28.77,45.21,27.96,50.58
"NATHAN.BEAULIEU","2018-2020","BUF/WPG","D",48,695.03,3,8,11,6,0.95,0.52,13.75,1.19,621,638,-17,49.32,3.29,35,30,5,53.85,8.63,24.83,28.1,-3.27,46.91,2.49,9,12,3,101,8.72,1.79,0.15,5.17,101.66,51.05,29.55,27.74,49.49,28.57,50.66
"NATHAN.MACKINNON","2018-2020","COL","C",86,1407.83,21,26,47,36,2,1.53,65.04,2.77,1476,1304,172,53.09,4.91,67,48,19,58.26,10.92,57.66,56.74,0.92,50.4,0.85,10,32,22,377,16.07,17.72,0.76,8.82,101.39,63.08,35.17,32.64,47.42,29.86,50.11
"NAZEM.KADRI","2018-2020","TOR/COL","C",79,1004.77,11,17,28,21,1.67,1.25,37.63,2.25,1102,994,108,52.58,0.8,38,36,2,51.35,-3.81,42.53,42.69,-0.16,49.91,-3.16,16,21,5,286,17.08,11.78,0.7,7.8,100.81,50.8,25.96,29.48,50.77,28.52,49.76
"NEAL.PIONK","2018-2020","NYR/WPG","D",81,1310.76,4,8,12,6,0.55,0.27,5.8,0.27,1085,1324,-239,45.04,-2.39,42,63,-21,40,-6.12,48.34,57.94,-9.6,45.48,-2.17,11,14,3,219,10.02,4.25,0.19,3.33,98.46,46.23,33.38,27.68,46.9,29.21,49.52
"NIC.DOWD","2018-2020","WSH","C",68,579.16,8,13,21,17,2.18,1.76,18.29,1.89,510,537,-27,48.71,-1.6,27,18,9,60,5.83,18.8,21.7,-2.9,46.42,-1.7,9,2,-7,83,8.6,5.31,0.55,18.6,103.97,44.04,17.84,27.39,47.81,28.07,49.31
"NIC.HAGUE","2018-2020","VGK","D",5,67.79,0,0,0,0,0,0,-0.32,-0.28,65,77,-12,45.77,-4.54,5,5,0,50,12.5,2.63,2.56,0.07,50.67,-4.35,2,0,-2,11,9.74,0.1,0.09,0,102.08,66.67,28.34,26.55,49.38,27.82,50.85
"NICK.BJUGSTAD","2018-2020","FLA/PIT","C",66,855.47,10,7,17,10,1.19,0.7,25.36,1.78,843,793,50,51.53,1.23,28,23,5,54.9,5.41,33.57,33.61,-0.04,49.97,-0.5,11,11,0,199,13.96,10.26,0.72,7.75,100.72,46.85,26.91,29.66,49.31,28.94,49.59
"NICK.BONINO","2018-2020","NSH","C",86,1027.68,14,15,29,23,1.69,1.34,29.43,1.72,895,977,-82,47.81,-5.63,49,28,21,63.64,13.05,33.26,35.31,-2.05,48.51,-3.11,6,3,-3,154,8.99,6.72,0.39,15.05,104.27,29.54,25.15,29.74,52.4,28.76,49.95
"NICK.CAAMANO","2018-2020","DAL","R",6,64.92,1,0,1,1,0.92,0.92,1.44,1.33,48,46,2,51.06,5.76,1,1,0,50,13.64,1.04,1.25,-0.21,45.41,-1.99,0,0,0,13,12.01,0.45,0.42,16.67,100.17,36,23.65,27.97,46.5,28.18,50.27
"NICK.COUSINS","2018-2020","ARI","C",81,995.38,6,15,21,13,1.27,0.78,25.39,1.53,983,998,-15,49.62,1.2,33,40,-7,45.21,-0.55,38.01,39.04,-1.03,49.33,0.14,15,21,6,219,13.2,11.09,0.67,4.38,98.49,52.91,25.55,29.09,47.88,28.58,49.97
"NICK.FOLIGNO","2018-2020","CBJ","L",79,1072.47,15,15,30,20,1.68,1.12,31.36,1.75,951,1031,-80,47.98,-3.16,53,39,14,57.61,7.4,42.08,42.2,-0.12,49.93,-0.6,8,15,7,180,10.07,9.05,0.51,12.1,102.51,38.98,27.46,30.44,49.7,29.1,49.89
"NICK.HOLDEN","2018-2020","VGK","D",68,1093.11,3,10,13,8,0.71,0.44,28.6,1.57,1138,920,218,55.3,2.18,47,48,-1,49.47,-1.36,49.85,36.96,12.89,57.42,3.54,6,6,0,188,10.32,3.58,0.2,3.85,98.27,56.2,33.29,27.04,54.18,28.31,49.48
"NICK.JENSEN","2018-2020","DET/WSH","D",87,1439.28,2,15,17,10,0.71,0.42,20.7,0.86,1264,1283,-19,49.63,-0.88,58,60,-2,49.15,-2.95,52.31,54.03,-1.72,49.19,1.42,9,11,2,188,7.84,3.49,0.15,2.27,99.73,48.35,34.27,27.97,48.01,29.08,49.74
"NICK.LAPPIN","2018-2020","N.J","R",11,133.72,0,0,0,0,0,0,-2.01,-0.9,92,136,-44,40.35,-4.02,1,5,-4,16.67,-14.91,2.54,5.25,-2.71,32.61,-14.25,1,0,-1,21,9.42,0.55,0.25,0,95.86,51.43,25.38,28.38,45.57,28.71,50.62
"NICKLAS.BACKSTROM","2018-2020","WSH","C",87,1203.89,14,30,44,32,2.19,1.59,43.15,2.15,1184,1150,34,50.73,1.78,57,52,5,52.29,-2.73,46.46,49.71,-3.25,48.31,1.04,10,12,2,224,11.16,10.85,0.54,10.69,100.21,52.41,29.14,31.49,47.85,29.53,49.87
"NICK.LEDDY","2018-2020","NYI","D",86,1484.5,4,9,13,10,0.53,0.4,3.23,0.13,1237,1562,-325,44.19,-5.6,61,61,0,50,-8.66,54.12,63.02,-8.9,46.2,-7.98,6,7,1,184,7.44,4.11,0.17,4.94,101.82,44.48,35.23,27.34,49.24,28.77,49.93
"NICK.PAUL","2018-2020","OTT","L",19,160.7,1,1,2,1,0.75,0.37,2.71,1.01,166,152,14,52.2,8.99,4,14,-10,22.22,-15.28,6.57,6.11,0.46,51.81,9.83,1,0,-1,44,16.43,2.82,1.05,3.33,88.74,63.27,16.77,28.41,43.53,27.87,49.77
"NICK.RITCHIE","2018-2020","ANA","L",65,789.35,7,16,23,19,1.75,1.44,20.32,1.54,735,748,-13,49.56,1.03,38,29,9,56.72,14.11,29.31,33.15,-3.84,46.93,0.16,28,7,-21,136,10.34,7.97,0.61,9.46,102.74,55.53,25.35,29.49,47.83,28.43,49.72
"NICK.SCHMALTZ","2018-2020","CHI/ARI","C",45,587.11,3,12,15,10,1.53,1.02,11.15,1.14,553,592,-39,48.3,-2.62,21,29,-8,42,-7.15,20.78,29.62,-8.84,41.23,-6.25,4,8,4,89,9.1,3.9,0.4,6,98.66,62.81,27.36,30.12,49.56,29.05,50.57
"NICK.SEELER","2018-2020","MIN","D",72,818.42,2,5,7,4,0.51,0.29,8.55,0.63,707,793,-86,47.13,-5,27,32,-5,45.76,-2.02,25.17,25.92,-0.75,49.27,-6.11,19,14,-5,146,10.7,2.13,0.16,3.33,98.48,45.64,23.89,25.66,51.65,28.05,49.55
"NICK.SUZUKI","2018-2020","MTL","C",6,65.2,0,0,0,0,0,0,-0.45,-0.41,47,57,-10,45.19,-8,0,1,-1,0,-47.83,1.49,2.17,-0.68,40.71,-11.68,0,0,0,8,7.36,0.27,0.25,0,96.3,40,23.3,28.96,53.67,29.55,48.92
"NICO.HISCHIER","2018-2020","N.J","C",75,1002.25,11,19,30,18,1.8,1.08,31.02,1.86,936,978,-42,48.9,2.96,49,44,5,52.69,10.51,44.07,41.93,2.14,51.24,4.45,4,19,15,192,11.49,12.74,0.76,9.17,100.58,52.77,28.44,30.36,46.71,29.5,50.02
"NICOLAS.DESLAURIERS","2018-2020","MTL/ANA","L",50,477.97,1,3,4,2,0.5,0.25,4.1,0.51,420,431,-11,49.35,-4.25,9,21,-12,30,-24.71,14.97,14.8,0.17,50.29,-3.46,9,5,-4,83,10.42,3.97,0.5,2.17,94.95,52.31,19.95,27.69,52.3,27.64,49.4
"NIC.PETAN","2018-2020","WPG/TOR","C",21,150.2,1,3,4,2,1.6,0.8,5,2,146,114,32,56.15,5.02,5,11,-6,31.25,-24.45,5.47,5.17,0.3,51.41,1.5,1,3,2,31,12.38,1.01,0.4,5.88,86.53,58.06,14.7,26.37,49.62,27.32,48.88
"NIKITA.GUSEV","2018-2020","N.J","L",6,66.58,2,1,3,2,2.7,1.8,0.38,0.34,36,80,-44,31.03,-19.67,3,3,0,50,10,1.4,3.68,-2.28,27.56,-24.77,1,0,-1,11,9.91,0.75,0.68,22.22,105.23,29.41,22.7,28.56,49.75,28.07,52.26
"NIKITA.KUCHEROV","2018-2020","T.B","R",88,1320.6,25,48,73,51,3.32,2.32,73.07,3.32,1405,1296,109,52.02,1.53,86,57,29,60.14,4.95,59.8,55.96,3.84,51.66,-0.89,19,19,0,348,15.81,12.79,0.58,14.79,103.21,56.05,31.54,30.64,49.55,29.62,50.28
"NIKITA.SCHERBAK","2018-2020","L.A","R",8,79.82,1,0,1,1,0.75,0.75,1.82,1.37,89,70,19,55.97,6.15,2,6,-4,25,-32.69,2.89,2.62,0.27,52.45,3.33,1,0,-1,16,12.03,1.02,0.77,9.09,90.57,55.88,20.13,29.14,49.38,28.22,50.31
"NIKITA.ZADOROV","2018-2020","COL","D",74,1110.02,8,8,16,14,0.86,0.76,20.57,1.11,1035,1038,-3,49.93,0.35,53,34,19,60.92,11.68,40.3,40.74,-0.44,49.73,0.55,31,9,-22,204,11.03,3.9,0.21,8.25,103.01,53.27,32.11,27.25,49.8,28.75,49.9
