"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"63","Mike Green","DET","D","62","1141.15","5","15","5","10","20","47.62","102","4.90","3.82","188","142","49","7","2","9","34","17","17","0","0","2","58","18","77","99","83","0","0","-"
"70","Alexander Edler","VAN","D","79","1385.3","6","14","7","7","20","39.22","125","4.80","3.31","263","178","51","3","1","12","70","35","35","0","0","11","36","11","152","127","154","0","0","-"
"99","Ryan Reaves","VGK","R","104","1016.1","8","12","7","5","20","57.14","103","7.77","11.38","177","140","125","69","3","15","31","14","13","1","0","15","12","42","415","117","35","45","58","43.69"
"157","Kyle Turris","NSH","C","74","918","5","15","13","2","20","64.52","83","6.02","6.08","154","114","79","27","3","15","23","10","9","1","0","5","28","24","25","53","16","298","307","49.26"
"198","Tyler Ennis","OTT, TOR","C, L","73","692.13333333333","12","8","7","1","20","90.91","91","13.19","9.28","149","129","89","45","3","12","6","3","3","0","0","10","22","27","66","93","25","6","4","60.00"
"319","Nick Bjugstad","FLA, PIT","C","74","941.21666666667","12","8","0","8","20","58.82","142","8.45","12.89","224","182","134","62","5","20","30","15","15","0","0","14","35","34","134","83","30","248","271","47.78"
"386","Adam Lowry","WPG","C, L","99","1193.15","11","9","4","5","20","55.56","116","9.48","12.94","204","164","126","67","7","16","31","11","8","3","0","15","20","48","269","128","42","606","435","58.21"
"469","Zemgus Girgensons","BUF","C","94","1008.5166666667","6","14","5","9","20","71.43","94","6.38","9.36","158","136","95","59","3","6","17","7","6","1","0","12","11","15","170","117","21","19","29","39.58"
"480","Colton Parayko","STL","D","103","1941.0333333333","6","14","3","11","20","27.78","190","3.16","6.62","379","275","65","8","7","17","16","8","8","0","0","9","42","32","138","164","162","0","0","-"
"510","Cedric Paquette","T.B","C","91","909.1","12","8","5","3","20","55.56","96","12.50","9.49","158","132","123","51","2","6","41","19","18","1","0","16","12","18","297","117","48","400","353","53.12"
"533","Danny DeKeyser","DET","D","60","1085.1333333333","4","16","11","5","20","40.82","67","5.97","3.1","144","99","39","6","3","7","37","17","16","1","0","7","34","10","73","100","89","0","0","-"
"537","Michael Raffl","PHI","L","89","917.48333333333","6","14","7","7","20","60.61","84","7.14","7.78","146","114","87","39","7","11","26","13","13","0","0","8","30","32","115","120","31","50","54","48.08"
"545","Will Butcher","N.J","D","96","1528.5333333333","5","15","4","11","20","32.26","99","5.05","4.47","203","147","53","10","2","13","10","5","5","0","0","1","34","18","47","86","88","0","0","-"
"604","Josh Morrissey","WPG","D","80","1382.6166666667","2","18","8","10","20","30.77","108","1.85","4.57","219","150","51","5","5","8","10","5","5","0","0","6","38","31","58","79","99","0","0","-"
"605","Alexander Wennberg","CBJ","C","96","1128.6666666667","1","19","9","10","20","48.78","71","1.41","6.18","109","91","72","36","2","6","4","2","2","0","0","7","29","30","32","66","39","404","391","50.82"
"739","Roope Hintz","DAL","L","74","855.63333333333","12","8","5","3","20","68.97","98","12.24","9.35","161","125","113","58","6","8","16","8","8","0","0","16","31","32","100","78","37","221","206","51.76"
"780","Denis Malgin","FLA","C","70","804.15","9","11","7","4","20","66.67","86","10.47","7.34","150","118","84","34","4","6","16","8","8","0","0","5","22","22","51","71","25","65","118","35.52"
"794","Markus Nutivaara","CBJ","D","90","1498.4833333333","7","13","8","5","20","33.90","111","6.31","5.08","202","148","46","13","1","11","6","3","3","0","0","8","27","24","90","86","67","0","0","-"
"844","Samuel Girard","COL","D","104","1785.0333333333","4","16","8","8","20","26.67","121","3.31","4.75","277","160","63","7","3","17","4","2","2","0","0","17","52","31","79","138","108","1","0","100.00"
"23","Johnny Boychuk","NYI","D","93","1484.3333333333","2","17","7","10","19","32.76","171","1.17","5.1","358","244","64","8","5","29","18","9","9","0","0","7","65","9","184","161","119","0","0","-"
"73","Troy Brouwer","FLA","R","75","793","10","9","8","1","19","67.86","78","12.82","6.69","124","101","61","30","4","4","28","11","9","2","0","12","34","17","166","76","30","16","26","38.10"
"144","Ian Cole","COL","D","88","1371.9666666667","1","18","4","14","19","35.85","85","1.18","3.45","202","133","40","6","1","12","81","32","28","3","1","5","46","23","118","139","137","0","0","-"
"216","Derek Grant","ANA, PIT","C","79","785.88333333333","7","12","8","4","19","67.86","93","7.53","6.63","147","118","68","35","3","7","20","10","10","0","0","5","19","18","107","70","33","310","272","53.26"
"285","Nick Jensen","DET, WSH","D","104","1689.7","2","17","9","8","19","29.23","107","1.87","4.71","227","154","59","13","2","11","16","8","8","0","0","12","55","30","89","243","97","0","0","-"
"299","Oscar Lindberg","OTT, VGK","C, L","55","644.33333333333","9","10","8","2","19","61.29","89","10.11","7.97","150","122","82","35","8","12","22","11","11","0","0","4","25","22","102","61","25","96","119","44.65"
"322","Cam Fowler","ANA","D","82","1478","6","13","6","7","19","34.55","84","7.14","3.5","185","110","56","10","7","12","12","6","6","0","0","4","41","30","42","85","100","0","0","-"
"364","Brian Gibbons","ANA, CAR, OTT","C, L","75","746.75","8","11","8","3","19","65.52","57","14.04","5.4","105","84","59","33","5","3","16","8","8","0","0","7","27","31","40","74","30","13","22","37.14"
"375","Dylan DeMelo","OTT","D","99","1597.45","4","15","9","6","19","20.65","123","3.25","3.64","238","169","46","5","2","20","41","19","18","1","0","12","66","18","155","186","132","0","0","-"
"402","Scott Mayfield","NYI","D","99","1581.9833333333","5","14","6","8","19","32.76","134","3.73","5.63","337","202","71","12","1","18","48","21","19","2","0","11","78","14","143","103","140","0","1","0.00"
"432","Joel Armia","MTL","R","77","948.38333333333","10","9","8","1","19","51.35","149","6.71","12.48","257","193","138","61","10","29","10","5","5","0","0","12","37","39","150","61","21","2","15","11.76"
"434","Oscar Klefbom","EDM","D","85","1557.75","2","17","4","13","19","39.58","173","1.16","6.46","345","238","68","13","3","15","18","9","9","0","0","3","56","32","49","146","130","0","0","-"
"485","Shayne Gostisbehere","PHI","D","100","1502.1333333333","4","15","5","10","19","41.30","121","3.31","5.22","242","169","64","8","4","17","14","7","7","0","0","15","63","19","46","69","106","0","0","-"
"488","Jujhar Khaira","EDM","L","84","913.26666666667","6","13","10","3","19","73.08","83","7.23","7.78","141","107","90","43","3","9","39","15","12","3","0","9","33","21","172","115","33","53","59","47.32"
"580","Robert Hagg","PHI","D","94","1382.6333333333","4","15","9","6","19","34.55","93","4.30","4.51","215","146","48","10","4","14","34","16","16","0","0","7","47","5","276","127","160","0","0","-"
"631","Tomas Nosek","VGK","L","89","884.05","10","9","8","1","19","61.29","127","7.87","13.56","207","167","141","84","7","18","20","10","10","0","0","13","14","33","86","157","22","152","100","60.32"
"732","Christian Fischer","ARI","R","93","1044.9833333333","12","7","4","3","19","63.33","134","8.96","11.5","221","172","133","71","17","17","20","10","10","0","0","16","13","13","169","143","24","3","8","27.27"
"877","Zach Aston-Reese","PIT","C","65","756.03333333333","8","11","4","7","19","65.52","109","7.34","8.37","177","146","93","50","5","9","31","14","13","1","0","7","21","17","188","105","44","9","13","40.91"
"891","Casey Mittelstadt","BUF","C","99","1077.1166666667","11","8","7","1","19","46.34","97","11.34","8.61","163","132","113","42","3","7","10","5","5","0","0","17","40","36","37","62","17","252","366","40.78"
"2","Zdeno Chara","BOS","D","84","1482.9333333333","7","11","3","8","18","23.38","121","5.79","4.54","237","169","44","6","2","11","52","23","21","2","0","5","48","36","89","66","97","0","0","-"
"22","Jay Bouwmeester","STL","D","101","1812.65","4","14","9","5","18","33.33","98","4.08","4.04","198","134","51","10","3","8","38","19","19","0","0","2","51","25","66","117","127","0","0","-"
"35","Brent Seabrook","CHI","D","98","1457.3833333333","5","13","6","7","18","30.51","151","3.31","5.86","267","187","63","8","8","8","43","20","19","1","0","7","73","17","141","113","182","0","0","-"
"41","Brian Boyle","FLA, N.J, NSH","C","87","817.6","12","6","4","2","18","52.94","104","11.54","9.18","173","140","109","47","7","6","25","10","9","1","0","9","15","22","146","50","54","146","127","53.48"
"85","Andrew Cogliano","ANA, DAL","C, L","100","1059.5333333333","5","13","10","3","18","69.23","114","4.39","10.84","187","156","110","52","7","13","24","11","11","0","0","17","33","23","96","72","30","13","15","46.43"
"87","James Neal","CGY, EDM","L","87","1083.65","9","9","7","2","18","54.55","139","6.47","10.3","254","195","131","47","5","10","26","12","12","0","0","14","33","20","68","62","23","9","17","34.62"
"92","Kris Russell","EDM","D","96","1649.2","3","15","6","9","18","29.51","74","4.05","3.33","171","108","45","7","2","7","22","11","11","0","0","8","76","32","112","162","184","0","0","-"
"98","Darren Helm","DET","C, L","84","1009.7333333333","10","8","7","1","18","58.06","122","8.20","9.9","223","166","117","43","8","15","27","12","11","1","0","11","33","33","69","81","32","13","17","43.33"
"103","Andy Greene","N.J","D","98","1568.9333333333","3","15","9","6","18","30.00","97","3.09","4.64","206","148","53","12","2","12","16","8","8","0","0","6","42","35","57","92","162","0","0","-"
"115","Milan Lucic","CGY, EDM","L","102","1157.2","4","14","12","2","18","54.55","92","4.35","10.08","196","144","118","54","6","17","51","21","18","3","0","8","40","31","307","97","27","25","23","52.08"
"118","Cal Clutterbuck","NYI","R","93","986.21666666667","4","14","9","5","18","58.06","91","4.40","9.55","178","138","114","60","0","10","24","8","7","0","1","13","31","22","245","131","52","8","8","50.00"
"146","Justin Braun","PHI, S.J","D","100","1668.9666666667","2","16","8","8","18","38.30","120","1.67","3.52","262","177","46","9","3","19","28","14","14","0","0","5","57","37","137","175","96","0","0","-"
"161","Colton Sceviour","FLA","C","81","808.56666666667","6","12","10","2","18","58.06","123","4.88","10.01","186","158","100","46","7","20","2","1","1","0","0","6","30","16","103","79","54","38","64","37.25"
"249","Calvin de Haan","CAR, CHI","D","94","1511.2333333333","2","16","8","8","18","32.14","117","1.71","4.96","321","191","77","11","6","30","20","10","10","0","0","9","64","57","217","134","125","0","1","0.00"
"255","Brayden McNabb","VGK","D","105","1700.1333333333","4","14","10","4","18","22.78","93","4.30","3.34","215","132","46","6","1","12","60","30","30","0","0","10","42","39","250","127","127","0","0","-"
"347","Kenny Agostino","MTL, N.J","L","63","717.3","6","12","7","5","18","66.67","66","9.09","5.78","124","103","66","29","3","6","15","6","5","1","0","4","26","25","139","70","11","13","23","36.11"
"448","Torey Krug","BOS","D","81","1304.2","4","14","7","7","18","34.62","113","3.54","4.43","261","183","48","4","3","15","20","10","10","0","0","8","48","22","54","96","71","0","0","-"
"467","Mike Matheson","FLA","D","92","1663.35","6","12","6","6","18","27.27","136","4.41","5.07","270","179","73","17","8","8","22","10","10","0","0","12","135","70","71","114","107","0","0","-"
"516","Matthew Benning","EDM","D","93","1199.9166666667","3","15","8","7","18","31.58","101","2.97","3.42","203","147","37","4","2","7","37","17","16","1","0","5","52","17","142","137","65","0","0","-"
"534","Nate Schmidt","VGK","D","73","1276.3166666667","5","13","4","9","18","27.69","97","5.15","3.93","209","137","58","6","7","11","10","5","5","0","0","2","39","41","39","71","107","0","0","-"
"607","Nikita Zadorov","COL","D","88","1324.9833333333","8","10","6","4","18","30.00","112","7.14","4.29","239","164","49","9","2","18","81","36","33","3","0","8","38","23","245","74","67","0","0","-"
"612","Frederik Gauthier","TOR","C","94","792.61666666667","5","13","7","6","18","58.06","62","8.06","5.74","109","80","73","37","8","6","12","6","6","0","0","5","19","14","132","113","36","301","242","55.43"
"630","Pierre-Edouard Bellemare","COL, VGK","C, L","97","990.98333333333","8","10","8","2","18","54.55","114","7.02","10.27","192","146","107","60","5","20","8","4","4","0","0","10","20","41","75","106","48","397","330","54.61"
"670","Ryan Donato","BOS, MIN","C","76","810.38333333333","7","11","4","7","18","75.00","133","5.26","9.52","245","189","109","45","10","14","8","3","3","0","0","14","21","31","33","103","22","17","24","41.46"
"774","Noel Acciari","BOS, FLA","C","91","1041.85","10","8","5","3","18","64.29","119","8.40","11.88","198","167","133","66","3","14","25","11","10","1","0","15","13","35","244","157","47","280","272","50.72"
"89","Justin Abdelkader","DET","L","87","1051.3","3","14","6","8","17","60.71","98","3.06","8.48","165","139","85","46","2","10","28","11","9","2","0","12","36","9","201","76","33","49","55","47.12"
"174","Alec Martinez","L.A","D","82","1418.3333333333","4","13","3","10","17","26.56","78","5.13","3.84","188","119","53","13","2","11","14","7","7","0","0","5","69","15","81","97","151","0","0","-"
"206","Travis Hamonic","CGY","D","92","1559.1666666667","6","11","5","6","17","23.29","147","4.08","5.32","334","226","60","9","2","16","40","17","15","2","0","8","57","37","53","158","149","0","0","-"
"326","Riley Sheahan","EDM, FLA, PIT","C","101","1099.9666666667","7","10","4","6","17","56.67","111","6.31","11.66","168","146","108","53","13","10","12","6","6","0","0","13","26","44","73","142","36","377","326","53.63"
"373","Josh Archibald","ARI, EDM","R","83","926.35","9","8","4","4","17","54.84","96","9.38","9","181","141","114","49","12","12","6","3","3","0","0","12","11","17","186","128","37","10","17","37.04"
"410","Markus Granlund","EDM, VAN","C","96","1002.1166666667","9","8","4","4","17","62.96","101","8.91","9.02","169","137","94","45","9","5","20","9","9","0","0","10","7","30","49","62","27","138","169","44.95"
"416","Scott Harrington","CBJ","D","80","972.35","2","15","6","9","17","47.22","61","3.28","3.26","122","94","32","9","6","7","20","10","10","0","0","5","16","11","73","108","83","0","0","-"
"421","Adam Larsson","EDM","D","84","1581.1333333333","3","14","6","8","17","37.78","110","2.73","3.69","237","163","50","3","0","11","32","16","16","0","0","5","63","23","234","132","110","0","0","-"
"459","Pontus Aberg","ANA, MIN","L","59","717.83333333333","9","8","5","3","17","68.00","78","11.54","6.46","159","114","74","28","2","7","12","6","6","0","0","11","31","15","43","43","11","1","15","6.25"
"498","Jake McCabe","BUF","D","81","1342.45","4","13","6","7","17","36.96","85","4.71","3.14","188","126","48","7","5","10","40","20","20","0","0","7","29","24","120","145","109","0","0","-"
"574","Adam Erne","DET, T.B","L","84","830","5","12","5","7","17","58.62","82","6.10","7.18","158","120","90","44","10","11","28","10","9","0","1","9","22","15","207","63","35","15","10","60.00"
"586","Madison Bowey","DET, WSH","D","69","995.15","3","14","6","8","17","44.74","68","4.41","3.18","151","105","34","4","1","7","46","20","18","2","0","4","40","15","82","103","74","0","0","-"
