"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"BRENDAN.SMITH","2019-2020","NYR","D",10,86.43,0,2,2,1,1.39,0.69,0.95,0.66,66,80,-14,45.21,2.67,3,4,-1,42.86,-8.49,2.63,2.74,-0.11,48.98,5.17,3,2,-1,11,7.64,0.46,0.32,0,97.98,54.29,18.83,27.3,41.63,28.4,49.77
"BRENDEN.DILLON","2019-2020","S.J","D",13,214.7,0,1,1,0,0.28,0,1.81,0.51,194,183,11,51.46,4.4,9,13,-4,40.91,9.66,6.76,8.46,-1.7,44.42,6.35,6,4,-2,33,9.22,0.42,0.12,0,97.34,49.19,38.09,28.83,46.99,28.72,50.3
"BRENT.BURNS","2019-2020","S.J","D",13,232.3,2,5,7,5,1.81,1.29,4.97,1.28,192,213,-21,47.41,-2.25,10,13,-3,43.48,14.45,6.94,9.24,-2.3,42.89,4.11,4,2,-2,57,14.72,0.86,0.22,9.52,98.8,54.11,41.21,28.19,48.08,29.31,50.5
"BRENT.SEABROOK","2019-2020","CHI","D",9,129.26,0,0,0,0,0,0,-0.87,-0.4,104,136,-32,43.33,-9.01,2,6,-4,25,-27.38,4.14,5.64,-1.5,42.33,-12.74,2,1,-1,16,7.43,0.31,0.14,0,96.32,52.44,29.7,27.3,48.15,29.35,51.73
"BRETT.CONNOLLY","2019-2020","FLA","R",12,149.38,4,3,7,6,2.81,2.41,6.71,2.7,130,120,10,52,-0.32,9,8,1,52.94,8.5,4.87,4.47,0.4,52.14,3.91,2,1,-1,25,10.04,1.16,0.47,26.67,97.25,69.12,25.99,29.89,51.41,28.42,48.75
"BRETT.HOWDEN","2019-2020","NYR","C",10,116.31,2,0,2,2,1.03,1.03,0.16,0.08,89,136,-47,39.56,-4.56,3,5,-2,37.5,-15.28,3.03,5.86,-2.83,34.08,-13.6,1,1,0,15,7.74,1.48,0.76,16.67,98.31,34.92,25.34,29.28,43.88,28.28,49.29
"BRETT.KULAK","2019-2020","MTL","D",8,117.14,0,0,0,0,0,0,2.13,1.09,123,94,29,56.68,4.06,4,6,-2,40,-21.9,4.46,3.48,0.98,56.17,-3.23,2,1,-1,20,10.24,0.34,0.17,0,93.31,57.35,32.44,27.62,52.02,29.43,49.93
"BRETT.PESCE","2019-2020","CAR","D",12,204.82,2,2,4,4,1.17,1.17,7.1,2.08,213,169,44,55.76,3.03,8,8,0,50,-7.69,10.09,5.97,4.12,62.83,7.62,3,0,-3,40,11.72,0.98,0.29,9.09,97.85,60.19,36.37,27.32,51.43,29.16,49.98
"BRETT.RITCHIE","2019-2020","BOS","R",11,109.76,2,0,2,2,1.09,1.09,3.58,1.96,96,82,14,53.93,0.07,3,2,1,60,-3.64,3.6,4.96,-1.36,42.06,-13.46,3,3,0,26,14.21,1.52,0.83,12.5,102.49,56.82,21.7,29.5,53.27,28.37,48.78
"BRIAN.BOYLE","2019-2020","FLA","C",4,52.45,2,1,3,2,3.43,2.29,2.7,3.09,36,50,-14,41.86,-9.31,3,2,1,60,12.17,1.64,2.18,-0.54,42.93,-1.84,0,0,0,14,16.02,0.91,1.04,18.18,104.55,57.89,24.88,28.39,52.86,28.23,50.09
"BRIAN.DUMOULIN","2019-2020","PIT","D",9,162.25,0,2,2,2,0.74,0.74,5.37,1.99,174,131,43,57.05,9.07,12,6,6,66.67,11.11,5.86,5.48,0.38,51.68,-0.06,2,0,-2,27,9.98,0.37,0.14,0,104.12,42.72,36.66,30.17,51.51,29.66,49.6
"BRIAN.GIBBONS","2019-2020","CAR","C",4,41.52,0,0,0,0,0,0,-0.02,-0.03,36,43,-7,45.57,-10.59,1,1,0,50,-21.43,1.32,1.78,-0.46,42.58,-15.01,0,0,0,5,7.23,0.13,0.19,0,101.26,48.39,21.82,27.88,52.85,27.5,50.33
"BROCK.BOESER","2019-2020","VAN","R",11,141.07,3,4,7,4,2.98,1.7,9.14,3.89,157,107,50,59.47,10.84,12,4,8,75,23.39,5.79,4.07,1.72,58.72,10.96,2,2,0,23,9.78,1.58,0.67,25,108.65,65,27.99,30.22,53.43,29.25,49.23
"BROCK.MCGINN","2019-2020","CAR","L",12,141.08,0,3,3,3,1.28,1.28,2.95,1.25,154,148,6,50.99,-4.01,5,7,-2,41.67,-18.33,7.57,5.85,1.72,56.41,-2.43,3,1,-2,34,14.46,2.18,0.93,0,97.28,48.51,25.05,29.76,55.02,29.5,49.69
"BROCK.NELSON","2019-2020","NYI","C",11,156.19,2,4,6,3,2.3,1.15,3.16,1.21,121,169,-48,41.72,-4.49,6,6,0,50,-5.17,5.81,6.09,-0.28,48.82,-4.05,5,2,-3,40,15.37,3.09,1.19,7.69,102.03,38.32,28.69,29.27,43.79,29.84,51.54
"BRYAN.LITTLE","2019-2020","WPG","C",4,50.48,1,2,3,3,3.57,3.57,3.92,4.66,63,41,22,60.58,11.7,4,2,2,66.67,41.67,1.97,2.01,-0.04,49.5,7.77,1,1,0,11,13.07,0.3,0.36,20,105.09,58.62,26.51,31.11,52.04,28.86,48.88
"BRYAN.RUST","2019-2020","PIT","R",2,25.58,1,1,2,1,4.69,2.35,1.69,3.96,21,27,-6,43.75,-14.52,3,0,3,100,14.29,1.06,0.69,0.37,60.57,-8.65,0,0,0,3,7.04,0.6,1.41,50,123.08,42.86,26.3,27.77,49.87,28.38,50.24
"CAL.CLUTTERBUCK","2019-2020","NYI","R",11,116.19,0,2,2,1,1.03,0.52,2.3,1.19,87,107,-20,44.85,-0.11,5,0,5,100,52.78,4.79,2.92,1.87,62.13,12.67,2,3,1,15,7.75,0.51,0.26,0,110,40.91,21.35,28.09,44.31,28.51,51.31
"CALE.FLEURY","2019-2020","MTL","D",6,81.88,0,0,0,0,0,0,-0.3,-0.22,74,88,-14,45.68,-11.39,2,4,-2,33.33,-29.82,2.96,3.05,-0.09,49.25,-11.46,1,0,-1,21,15.39,0.28,0.21,0,98.09,63.93,29.48,27.15,53.15,28.22,50.41
"CALE.MAKAR","2019-2020","COL","D",11,140.95,1,3,4,3,1.7,1.28,3.95,1.68,135,143,-8,48.56,-0.77,9,7,2,56.25,-10.42,6.39,4.78,1.61,57.21,10.09,0,0,0,18,7.66,0.79,0.34,10,102.38,56.57,29.68,28.48,50.53,29.11,50.75
"CALLE.JARNKROK","2019-2020","NSH","C",12,143.06,2,4,6,4,2.52,1.68,7.06,2.96,138,128,10,51.88,0.9,8,3,5,72.73,11.75,4.95,4.55,0.4,52.11,-0.14,0,1,1,32,13.42,1.03,0.43,9.52,106.2,63.37,25.58,29.88,50.18,29.15,50.21
"CALVIN.DE HAAN","2019-2020","CHI","D",9,149.47,0,1,1,0,0.4,0,0,0,137,172,-35,44.34,-7.8,5,5,0,50,5.56,6.56,6.94,-0.38,48.59,0.47,2,1,-1,22,8.83,0.18,0.07,0,101.6,53.12,34.87,28.21,48.91,28.69,51.63
"CAM.ATKINSON","2019-2020","CBJ","R",11,148.45,0,2,2,2,0.81,0.81,4.86,1.96,157,149,8,51.31,1.67,6,3,3,66.67,19.61,4.81,4.67,0.14,50.74,-1.4,2,2,0,48,19.4,1.78,0.72,0,103.2,61.36,27.93,30.96,47.87,30.07,50.44
"CAM.FOWLER","2019-2020","ANA","D",14,217.01,3,2,5,4,1.38,1.11,7,1.94,213,191,22,52.72,8.73,11,5,6,68.75,18.75,8.31,8.05,0.26,50.79,7.39,1,0,-1,28,7.74,0.47,0.13,21.43,105.46,65.15,35.32,27.87,40.71,28.9,50.89
"CARL.DAHLSTROM","2019-2020","WPG","D",10,150.52,0,0,0,0,0,0,0.65,0.26,134,125,9,51.74,-0.46,2,4,-2,33.33,-7.41,4.83,5.86,-1.03,45.18,1.39,2,0,-2,25,9.97,0.33,0.13,0,97.45,44.32,30.38,28,51,28.83,49.05
"CARL.GRUNDSTROM","2019-2020","L.A","R",1,11.18,0,1,1,1,5.37,5.37,0.95,5.1,17,12,5,58.62,6.57,1,2,-1,33.33,16.67,0.47,0.48,-0.01,49.47,0.06,0,0,0,4,21.47,0.18,0.97,0,79.17,54.55,23.24,28.82,53.14,27.2,48.53
"CARL.GUNNARSSON","2019-2020","STL","D",5,68.62,0,1,1,1,0.87,0.87,-0.32,-0.28,48,69,-21,41.03,-6.52,2,4,-2,33.33,-25.49,1.63,2.97,-1.34,35.43,-10.36,2,1,-1,6,5.25,0.1,0.09,0,96.37,52.83,28.15,28.53,49.6,29.15,50.48
"CARL.HAGELIN","2019-2020","WSH","L",14,144.27,0,3,3,2,1.25,0.83,2.55,1.06,117,125,-8,48.35,-2.87,5,6,-1,45.45,-7.61,3.75,4.76,-1.01,44.07,-6.37,1,0,-1,20,8.32,0.91,0.38,0,99.61,53.76,23.67,29.02,50.71,28.81,49.61
"CARL.SODERBERG","2019-2020","ARI","C",11,131.93,0,3,3,1,1.36,0.45,3.69,1.68,122,110,12,52.59,0,5,3,2,62.5,6.5,4.45,3.68,0.77,54.74,-2.25,2,0,-2,31,14.1,1.3,0.59,0,102.06,42.31,25.57,29.38,51.84,28.71,48.36
"CARSEN.TWARYNSKI","2019-2020","PHI","L",6,59.1,1,0,1,1,1.02,1.02,0.19,0.19,43,58,-15,42.57,-16.99,1,0,1,100,61.11,1.32,1.58,-0.26,45.52,-16.41,2,0,-2,5,5.08,0.11,0.11,25,104.76,45.45,20.19,28.6,53.19,27.97,48.81
"CARSON.SOUCY","2019-2020","MIN","D",10,134.69,0,1,1,1,0.45,0.45,1.33,0.59,101,125,-24,44.69,-7.95,7,2,5,77.78,36.4,3.79,2.98,0.81,55.98,2.91,1,2,1,14,6.24,0.28,0.12,0,110.88,45.33,28.41,25.66,51.46,28.12,50.36
"CARTER.ROWNEY","2019-2020","ANA","R",14,125.55,2,1,3,3,1.43,1.43,-1.36,-0.65,90,163,-73,35.57,-14.76,5,9,-4,35.71,-27.44,3.7,6.11,-2.41,37.72,-10.72,1,0,-1,16,7.65,0.6,0.29,22.22,99.41,17.11,20.44,27.63,44.92,28.67,51.73
"CARTER.VERHAEGHE","2019-2020","T.B","C",9,77.75,0,0,0,0,0,0,0.62,0.48,76,71,5,51.7,5.99,3,4,-1,42.86,-15.76,2.8,2.42,0.38,53.64,7.84,1,0,-1,16,12.35,0.83,0.64,0,99,41.46,18.49,27.48,46.05,27.66,51.29
"CASEY.CIZIKAS","2019-2020","NYI","C",6,61.68,0,1,1,0,0.97,0,1.51,1.47,51,48,3,51.52,5.57,4,1,3,80,22.86,2.71,1.95,0.76,58.15,-1.56,3,1,-2,11,10.7,0.68,0.66,0,109.79,32.26,22.21,27.39,41.75,28.79,51
"CASEY.MITTELSTADT","2019-2020","BUF","C",13,115.18,2,2,4,4,2.08,2.08,3.65,1.9,89,108,-19,45.18,-2.8,6,2,4,75,19.74,3.07,4.27,-1.2,41.83,-7.37,1,2,1,17,8.86,0.89,0.46,18.18,109.6,60,18.94,26.97,45.65,27.82,49.27
"CEDRIC.PAQUETTE","2019-2020","T.B","C",3,29.68,1,0,1,1,2.02,2.02,0.3,0.61,21,38,-17,35.59,-22.18,1,0,1,100,57.14,0.69,1.46,-0.77,32.09,-19.63,0,0,0,3,6.06,0.13,0.26,50,108.33,47.62,20.49,26.42,47.23,27.62,47.67
"CHANDLER.STEPHENSON","2019-2020","WSH","C",10,90.69,1,0,1,1,0.66,0.66,0.78,0.52,77,85,-8,47.53,-3.98,2,2,0,50,-2.78,2.73,3.96,-1.23,40.81,-10.49,2,0,-2,16,10.59,0.94,0.62,12.5,101.55,40.68,20.63,27.29,51.89,28.81,49.18
"CHARLIE.COYLE","2019-2020","BOS","C",12,153.95,2,3,5,5,1.95,1.95,7.41,2.89,158,122,36,56.43,4.22,7,7,0,50,-17.86,5.86,5.34,0.52,52.32,0.78,0,3,3,32,12.47,1.68,0.65,10,98.5,56.9,27.51,28.54,51.04,28.62,48.91
"CHARLIE.MCAVOY","2019-2020","BOS","D",12,212.95,0,2,2,1,0.56,0.28,4.96,1.4,204,184,20,52.58,-1.31,10,8,2,55.56,-11.11,8.31,7.82,0.49,51.52,-0.42,2,6,4,20,5.64,0.36,0.1,0,100.32,48.39,38.05,28.22,54.14,29.94,49.79
"CHRIS.KREIDER","2019-2020","NYR","C",10,121.4,1,3,4,4,1.98,1.98,0.78,0.39,101,163,-62,38.26,-6.68,5,8,-3,38.46,-16.38,3.45,6.78,-3.33,33.72,-14.72,3,3,0,25,12.36,1.2,0.59,6.25,99.43,35.48,26.45,30.74,45.33,29.12,49.52
"CHRIS.STEWART","2019-2020","PHI","R",7,56.65,0,1,1,1,1.06,1.06,-1.08,-1.14,29,62,-33,31.87,-22.49,3,5,-2,37.5,-7.33,1.12,4.17,-3.05,21.17,-23.48,2,2,0,6,6.35,0.2,0.21,0,109.92,37.5,17.65,27.76,51.28,27.8,49.32
"CHRIS.TANEV","2019-2020","VAN","D",11,172.48,1,2,3,2,1.04,0.7,2.62,0.91,142,166,-24,46.1,-8.13,9,7,2,56.25,-5.04,6.42,5.36,1.06,54.5,5.67,1,0,-1,15,5.22,0.57,0.2,11.11,103.46,50.38,34.22,27.59,56.47,29.09,49.1
"CHRISTIAN.DVORAK","2019-2020","ARI","L",11,127.57,2,1,3,3,1.41,1.41,5.04,2.37,131,105,26,55.51,3.89,6,5,1,54.55,-4.55,4.32,3.45,0.87,55.6,-1.1,1,1,0,27,12.7,1.56,0.73,16.67,98.72,62.96,24.73,29.38,53.04,29.25,48.09
"CHRISTIAN.FISCHER","2019-2020","ARI","R",10,114.45,0,1,1,1,0.52,0.52,3.83,2.01,105,84,21,55.56,4.29,4,1,3,80,28,3.35,2.91,0.44,53.51,-3.69,2,2,0,32,16.78,1.37,0.72,0,104.08,33.87,23.49,29.65,48.03,28.45,48.34
"CHRISTIAN.FOLIN","2019-2020","MTL","D",5,75.02,0,1,1,0,0.8,0,0.75,0.6,54,64,-10,45.76,-6.8,4,2,2,66.67,20.51,2.42,2.51,-0.09,49.09,-3.14,1,0,-1,6,4.8,0.07,0.06,0,107.62,50,31.74,27.01,53.23,28.2,47.6
"CHRIS.TIERNEY","2019-2020","OTT","C",11,132.02,1,4,5,2,2.27,0.91,2.39,1.09,110,149,-39,42.47,-5.87,7,8,-1,46.67,-1.61,4.01,5.49,-1.48,42.21,-8.85,1,2,1,21,9.54,0.7,0.32,10,101.34,38.38,26.65,30.06,49.65,28.91,48.87
"CHRISTOFFER.EHN","2019-2020","DET","C",9,86.12,0,0,0,0,0,0,-2.17,-1.51,43,81,-38,34.68,-17.11,0,5,-5,0,-51.61,1.33,2.82,-1.49,32.05,-20.33,0,2,2,5,3.48,0.16,0.11,0,89.8,42.42,19.89,28.21,49.08,28.49,49.97
"CHRIS.WAGNER","2019-2020","BOS","R",11,122.55,1,3,4,3,1.96,1.47,3.59,1.76,99,117,-18,45.83,-9.04,6,4,2,60,-0.87,4.11,3.97,0.14,50.87,-0.78,0,2,2,24,11.75,1.19,0.58,7.69,103.96,27.06,23.82,29.35,54.46,29.13,50.22
"CLAUDE.GIROUX","2019-2020","PHI","R",11,151.11,2,1,3,2,1.19,0.79,8.5,3.38,183,128,55,58.84,7.17,9,4,5,69.23,34.1,7.51,7.34,0.17,50.57,2.34,1,3,2,48,19.06,2.16,0.86,7.14,104.56,53.91,29.14,30.26,51.79,29.35,49.1
"CLAYTON.KELLER","2019-2020","ARI","C",11,148.91,0,4,4,3,1.61,1.21,7.52,3.03,163,110,53,59.71,10,4,6,-2,40,-25.22,7.09,4,3.09,63.93,11,0,4,4,44,17.73,2.11,0.85,0,92.55,74.19,28.87,30.74,46.59,29.02,47.84
"CODY.CECI","2019-2020","TOR","D",14,241.12,1,3,4,3,1,0.75,6.35,1.58,260,241,19,51.9,-1.91,14,8,6,63.64,22.17,11.06,8.81,2.25,55.66,8.58,1,0,-1,30,7.47,0.43,0.11,10,104.55,47.9,37.88,29.04,53.85,30,50.82
"CODY.EAKIN","2019-2020","VGK","C",9,102.88,0,0,0,0,0,0,-1.56,-0.91,86,124,-38,40.95,-15.47,1,4,-3,20,-23.33,3.18,4.86,-1.68,39.55,-20.97,2,1,-1,12,7,0.81,0.47,0,96.75,46.05,24.58,28.88,52.85,28.39,49.49
"CODY.GLASS","2019-2020","VGK","C",13,151.87,2,1,3,2,1.19,0.79,3.75,1.48,141,143,-2,49.65,-2.86,4,5,-1,44.44,3.97,5.83,5.53,0.3,51.32,-6.33,1,4,3,25,9.88,1.44,0.57,10,99.2,52.48,25.02,29.85,50.11,28.51,50.09
"COLBY.CAVE","2019-2020","EDM","C",2,16.98,0,0,0,0,0,0,-1.43,-5.05,11,31,-20,26.19,-22.59,0,2,-2,0,-60,0.39,0.95,-0.56,29.1,-23.32,1,0,-1,0,0,0,0,NA,83.33,33.33,18.8,28.43,47.86,28.38,52.33
"COLE.BARDREAU","2019-2020","NYI","C",4,31.74,0,1,1,1,1.89,1.89,0.02,0.04,25,32,-7,43.86,-2.29,1,2,-1,33.33,-37.25,2.77,2.2,0.57,55.73,-3.74,2,0,-2,4,7.56,0.48,0.91,0,92.86,55.56,15.95,27.42,45.45,27.08,48.23
"COLIN.MILLER","2019-2020","BUF","D",13,197.65,0,0,0,0,0,0,0.65,0.2,164,197,-33,45.43,-3.05,6,4,2,60,1.67,5.85,7.18,-1.33,44.9,-4.36,1,2,1,38,11.54,0.67,0.2,0,103.72,53.49,32.51,26.68,48.8,28.6,49.64
"COLIN.WHITE","2019-2020","OTT","C",8,110.43,1,1,2,1,1.09,0.54,1.13,0.61,112,120,-8,48.28,4.11,2,3,-1,40,-1.67,4.44,4.67,-0.23,48.74,7.96,4,2,-2,11,5.98,0.51,0.28,11.11,99.11,57.5,30.47,31.69,47.92,29.45,49.4
"COLIN.WILSON","2019-2020","COL","C",9,91.34,0,4,4,1,2.63,0.66,5.37,3.53,99,75,24,56.9,10.34,7,0,7,100,46.67,3.63,2.08,1.55,63.57,16.28,0,0,0,17,11.17,0.83,0.55,0,112.28,35.42,23.38,28.43,47.13,28.4,50.21
"COLTON.PARAYKO","2019-2020","STL","D",12,224.75,0,2,2,0,0.53,0,1.53,0.41,162,197,-35,45.13,-4.54,8,10,-2,44.44,-5.56,5.37,7.46,-2.09,41.86,-6.3,3,3,0,40,10.68,0.64,0.17,0,98.32,53.66,39.71,28.15,48.44,29.2,50.72
"COLTON.SCEVIOUR","2019-2020","FLA","C",12,129.14,0,3,3,2,1.39,0.93,3.01,1.4,119,121,-2,49.58,-3.49,5,6,-1,45.45,-1.6,4.9,6.18,-1.28,44.22,-6.83,1,0,-1,24,11.15,0.93,0.43,0,97.71,18.99,22.47,29.14,50.47,28.98,49.18
"COLTON.SISSONS","2019-2020","NSH","C",12,147.66,3,3,6,6,2.44,2.44,5.41,2.2,113,128,-15,46.89,-5.56,7,2,5,77.78,17.31,3.14,3.74,-0.6,45.64,-8.07,1,0,-1,17,6.91,0.91,0.37,27.27,107.83,25.23,26.41,29.28,51.05,28.78,50.14
"CONNOR.BROWN","2019-2020","OTT","R",11,153.02,1,8,9,6,3.53,2.35,7.69,3.02,142,138,4,50.71,5.35,10,5,5,66.67,28.74,5.47,3.94,1.53,58.13,12.18,3,1,-2,19,7.45,0.83,0.33,8.33,105.09,49.12,30.89,31.79,43.08,29.9,48.84
"CONNOR.BUNNAMAN","2019-2020","PHI","C",4,37.75,0,0,0,0,0,0,0.18,0.29,22,31,-9,41.51,-20.95,1,1,0,50,4.55,0.72,1.35,-0.63,34.78,-34.81,0,2,2,4,6.36,0.12,0.19,0,101.19,71.43,19.12,27.83,52.04,27.63,48.42
"CONNOR.CARRICK","2019-2020","N.J","D",4,53.64,0,1,1,0,1.12,0,-0.2,-0.22,44,58,-14,43.14,-3.72,2,5,-3,28.57,-21.43,1.98,2.69,-0.71,42.4,-1.47,1,0,-1,7,7.83,0.09,0.1,0,93.52,25,28.14,26.35,45.33,28.3,51.77
"CONNOR.CLIFTON","2019-2020","BOS","D",11,149.35,0,0,0,0,0,0,2.28,0.92,144,135,9,51.61,-3.45,7,4,3,63.64,0.67,5.37,4.38,0.99,55.08,2.17,1,3,2,17,6.83,0.24,0.1,0,103.34,64.2,29.03,26.26,54.7,27.69,48.46
"CONNOR.MCDAVID","2019-2020","EDM","C",13,228.78,3,8,11,8,2.88,2.1,10.31,2.7,196,216,-20,47.57,-1.19,15,7,8,68.18,40.18,8.99,9.66,-0.67,48.2,-2.57,3,6,3,47,12.33,3.36,0.88,10.71,107.76,51.82,36.13,33.62,45.56,29.81,49.63
"CONNOR.MURPHY","2019-2020","CHI","D",6,102.75,0,0,0,0,0,0,1.98,1.16,100,81,19,55.25,10.21,1,3,-2,25,-41.67,3.89,2.25,1.64,63.36,10.32,1,3,2,22,12.85,0.39,0.23,0,94.75,41.27,36.18,28.72,45.68,30.78,49.86
"CONOR.GARLAND","2019-2020","ARI","R",11,116.16,5,0,5,5,2.58,2.58,6.65,3.43,115,104,11,52.51,-0.1,9,2,7,81.82,36.36,3.7,3.3,0.4,52.86,-4.51,3,1,-2,31,16.01,1.22,0.63,31.25,110.83,53.33,22.52,29.52,54.84,28.94,47.85
"CONOR.SHEARY","2019-2020","BUF","L",9,90.32,2,0,2,2,1.33,1.33,2.08,1.38,64,80,-16,44.44,-3.1,4,2,2,66.67,8.97,2.56,3.7,-1.14,40.89,-8.04,1,2,1,13,8.64,0.96,0.64,18.18,107.04,56.25,20.68,26.79,47.65,27.85,49.19
"CONOR.TIMMINS","2019-2020","COL","D",2,19.02,0,0,0,0,0,0,0.55,1.74,23,18,5,56.1,9.38,2,0,2,100,50,0.99,0.8,0.19,55.31,8.38,0,0,0,3,9.46,0.03,0.09,NA,115.38,54.55,22.61,25.98,48.26,28.42,50.4
"COREY.PERRY","2019-2020","DAL","R",7,89.48,1,1,2,1,1.34,0.67,0.87,0.58,65,84,-19,43.62,-9.53,2,3,-1,40,-16.25,3.15,3.3,-0.15,48.84,-5.71,0,0,0,16,10.73,0.78,0.52,14.29,99.81,55.77,25.98,30.53,50.22,29.14,50.22
"CRAIG.SMITH","2019-2020","NSH","C",12,132.08,1,3,4,2,1.82,0.91,6.33,2.88,136,118,18,53.54,3.06,9,2,7,81.82,23.28,5.66,3.53,2.13,61.59,12.55,2,2,0,30,13.63,1.5,0.68,4.55,109.41,42.31,23.62,29.35,49.18,28.54,49.76
"DALTON.PROUT","2019-2020","S.J","D",1,15.27,0,0,0,0,0,0,0.08,0.31,10,11,-1,47.62,7.62,1,1,0,50,50,0.13,0.44,-0.31,22.81,-3.16,0,0,0,1,3.93,0.01,0.04,0,103.33,42.86,33.25,27,48.42,28.9,52.18
"DAMON.SEVERSON","2019-2020","N.J","D",9,147.86,1,1,2,1,0.81,0.41,0.24,0.1,120,132,-12,47.62,1.71,4,11,-7,26.67,-27.18,5.14,4.84,0.3,51.5,7.7,1,0,-1,15,6.09,0.19,0.08,16.67,91.43,44.79,35.5,27.88,46.96,29.6,50.82
"DAN.HAMHUIS","2019-2020","NSH","D",10,121.16,0,0,0,0,0,0,-0.4,-0.2,106,114,-8,48.18,-4.84,3,5,-2,37.5,-30.15,4.1,4.77,-0.67,46.22,-9.08,4,1,-3,20,9.9,0.31,0.15,0,97.97,47.62,25.19,25.55,48.78,28.19,49.45
"DANIEL.CARR","2019-2020","NSH","L",3,21.5,0,0,0,0,0,0,-0.4,-1.12,12,24,-12,33.33,-17.9,1,2,-1,33.33,-20,0.5,0.59,-0.09,45.87,6.87,0,0,0,4,11.16,0.16,0.45,0,85,41.67,17.38,28.36,52.1,27.84,52.55
"DANIL.YURTAYKIN","2019-2020","S.J","L",4,41.68,0,0,0,0,0,0,0.27,0.39,36,37,-1,49.32,-3.52,1,2,-1,33.33,-2.38,1.16,2.58,-1.42,31.02,-14.39,0,2,2,5,7.2,0.17,0.24,0,95.03,54.55,24.33,30.86,47.59,28.77,50.2
"DANNY.DEKEYSER","2019-2020","DET","D",8,139.96,0,2,2,0,0.86,0,-0.35,-0.15,106,156,-50,40.46,-7.14,6,8,-2,42.86,6.02,3.41,5.82,-2.41,36.94,-17.79,2,0,-2,22,9.43,0.41,0.18,0,102.45,28.24,37.09,27.6,50.53,29.37,50.99
"DANTE.FABBRO","2019-2020","NSH","D",12,213,1,1,2,1,0.56,0.28,2.6,0.73,181,201,-20,47.38,-5.91,9,5,4,64.29,1.13,5.58,6.81,-1.23,45.04,-10.83,3,3,0,32,9.01,0.28,0.08,10,104.42,53.99,38.09,28.27,51.8,29.23,50.01
"DANTON.HEINEN","2019-2020","BOS","L",12,133.23,0,2,2,0,0.9,0,2.51,1.13,126,123,3,50.6,-3.69,2,1,1,66.67,5.13,3.64,4.31,-0.67,45.79,-7.52,1,2,1,17,7.66,0.39,0.18,0,101.38,58,23.81,28.56,54,28.1,48.97
"DARNELL.NURSE","2019-2020","EDM","D",13,254.18,2,4,6,3,1.42,0.71,4.85,1.14,217,238,-21,47.69,-1.07,11,14,-3,44,-6,9.18,9.87,-0.69,48.19,-2.64,5,4,-1,46,10.86,0.95,0.22,8.33,97.3,49.31,40.14,29.78,49.5,29.43,49.48
"DARREN.HELM","2019-2020","DET","C",13,161.29,4,1,5,4,1.86,1.49,8.83,3.28,172,125,47,57.91,12.81,7,3,4,70,36.67,7.06,4.78,2.28,59.63,15.97,3,3,0,44,16.37,2.37,0.88,14.81,102.24,46.43,26.13,29.84,43.34,29.58,49.69
"DAVID.BACKES","2019-2020","BOS","R",7,64.9,0,1,1,1,0.92,0.92,1.68,1.55,66,62,4,51.56,-4.66,3,4,-1,42.86,-27.98,3.06,1.83,1.23,62.58,9.76,2,1,-1,15,13.87,1.3,1.2,0,96.98,54.29,19.58,28.95,52.55,28.1,49.09
"DAVID.GUSTAFSSON","2019-2020","WPG","C",6,33.4,0,0,0,0,0,0,-0.12,-0.22,21,36,-15,36.84,-18.44,0,0,0,NA,NA,0.59,1.87,-1.28,23.98,-25.11,0,3,3,6,10.78,0.19,0.34,0,100,42.11,11.52,26.71,51.39,27.11,49.5
"DAVID.KAMPF","2019-2020","CHI","C",11,136.99,1,1,2,1,0.88,0.44,2.83,1.24,129,132,-3,49.43,2.71,3,7,-4,30,-23.57,6.73,6.04,0.69,52.7,7.36,0,1,1,34,14.89,1.97,0.86,4,94.12,34.15,25.86,29.09,47.36,29.55,51.69
"DAVID.KREJCI","2019-2020","BOS","C",6,77.69,0,2,2,1,1.54,0.77,2.41,1.86,77,68,9,53.1,1.35,3,1,2,75,3.57,2.89,3.18,-0.29,47.61,-4.1,0,0,0,9,6.95,0.54,0.42,0,104.88,69.23,27.5,29.36,52.15,28.78,49.2
"DAVID.PASTRNAK","2019-2020","BOS","R",12,164.08,5,8,13,12,4.75,4.39,14.73,5.39,174,125,49,58.19,6.85,14,6,8,70,15.45,6.32,4.89,1.43,56.38,6.49,3,2,-1,52,19.02,1.93,0.71,20,104.16,66.39,29.32,30.36,58.64,30.01,49.39
"DAVID.PERRON","2019-2020","STL","L",12,167.87,2,3,5,5,1.79,1.79,5.22,1.87,142,139,3,50.53,3.66,8,6,2,57.14,13.81,4.29,5.59,-1.3,43.42,-3.43,4,4,0,30,10.72,0.93,0.33,13.33,101.77,55.86,29.66,30.88,45.49,29.59,50.85
"DAVID.SAVARD","2019-2020","CBJ","D",11,180.11,0,2,2,1,0.67,0.33,3.11,1.04,170,164,6,50.9,1.12,8,8,0,50,-1.85,5.53,4.86,0.67,53.22,2.13,2,2,0,24,8,0.34,0.11,0,98.61,46.49,33.88,27.21,48.91,29.1,50.37
