id,player_name,team,position,gp,toi,goals,assist,first_assist,second_assit,total_points,ipp,sf,sh_pcg,ixg,icf,iff,iscf,ihdcf,rush_attempts,rebounds_created,pim,total_penalties,minor,major,misconduct,penalties_drawn,giveaways,takeaways,hits,hits_taken,shots_blocked,faceoffs_won,faceoffs_lost,faceoffs_won_pcg
435,David Rundblad,CHI,D,9,0.21666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
436,Chris Kreider,NYR,L,79,0.7,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,15,2,0,1,1,2,0,0,0,0,0,0,0,-
437,Jacob Josefson,N.J,C,58,86.75,0,1,1,0,1,100.00,3,0.00,0.43,5,5,5,3,0,0,0,0,0,0,0,1,1,7,1,4,7,27,32,45.76
438,John Moore,N.J,D,73,141.9,0,0,0,0,0,0.00,1,0.00,0,1,1,0,0,0,0,2,1,1,0,0,1,3,4,7,0,14,0,0,-
439,Brayden McNabb,L.A,D,81,136.23333333333,0,1,1,0,1,inf,0,-,0,0,0,0,0,0,0,16,4,3,0,1,5,8,2,21,1,20,0,0,-
440,Reilly Smith,FLA,R,82,183.58333333333,0,1,1,0,1,50.00,5,0.00,0.4,10,7,6,1,0,0,2,1,1,0,0,1,2,13,3,7,12,0,0,-
441,Tomas Tatar,DET,L,81,0.11666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
442,Philip Samuelsson,ARI,D,4,10.35,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,0,0,-
443,Tyson Barrie,COL,D,78,38.283333333333,1,1,1,0,2,100.00,3,33.33,0.32,3,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,-
444,Eric Gelinas,"COL, N.J",D,40,3.2166666666667,0,0,0,0,0,-,1,0.00,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-
445,Dmitry Orlov,WSH,D,82,11.416666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,2,1,1,0,0,1,0,1,1,0,0,0,0,-
446,Brandon Pirri,"ANA, FLA",R,61,1.85,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.00
447,Stefan Elliott,"ARI, NSH",D,21,2.4833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
448,Brian Dumoulin,PIT,D,79,98.5,0,0,0,0,0,0.00,1,0.00,0,1,1,0,0,0,0,0,0,0,0,0,1,2,3,3,2,8,0,0,-
449,Drew Shore,CGY,C,2,6.6833333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,33.33
450,Mattias Ekholm,NSH,D,82,137.51666666667,1,1,1,0,2,66.67,5,20.00,0.22,7,6,1,1,0,1,0,0,0,0,0,3,8,4,5,4,16,0,0,-
451,Marcus Foligno,BUF,L,75,30.733333333333,2,0,0,0,2,100.00,3,66.67,0.33,4,4,4,2,0,0,10,1,0,0,1,4,0,5,2,0,0,0,0,-
452,Sami Vatanen,ANA,D,71,147.18333333333,0,0,0,0,0,0.00,3,0.00,0.08,5,5,0,0,0,0,0,0,0,0,0,2,4,5,9,3,19,0,0,-
453,Linden Vey,VAN,R,41,23.816666666667,0,0,0,0,0,-,2,0.00,0.1,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5,17,22.73
454,Craig Smith,NSH,R,82,3.1666666666667,0,0,0,0,0,-,1,0.00,0.06,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
455,Chris Wideman,OTT,D,64,6.9166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-
456,Casey Cizikas,NYI,C,80,166.43333333333,1,1,1,0,2,66.67,14,7.14,1.41,16,14,14,9,5,0,4,2,2,0,0,3,1,12,7,2,20,81,105,43.55
457,David Savard,CBJ,D,65,180.08333333333,0,1,1,0,1,100.00,3,0.00,0.13,5,5,1,0,0,0,4,2,2,0,0,1,3,1,9,7,24,0,0,-
458,Nicolas Deslauriers,BUF,L,70,7.3166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,10,1,0,0,1,0,0,0,1,0,1,0,0,-
459,Cody Eakin,DAL,C,82,123.48333333333,2,1,1,0,3,100.00,8,25.00,1.08,13,10,11,4,2,1,0,0,0,0,0,1,3,5,2,3,4,45,52,46.39
460,Kevin Connauton,"ARI, CBJ",D,65,23.9,0,0,0,0,0,-,1,0.00,0.02,1,1,0,0,0,0,4,2,2,0,0,6,0,0,2,0,2,0,0,-
461,Michael Latta,WSH,C,43,0.98333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0.00
462,Andrej Nestrasil,CAR,C,55,0.2,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
463,Corban Knight,FLA,C,20,0.55,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
464,Gabriel Bourque,NSH,L,22,43.333333333333,0,0,0,0,0,-,2,0.00,0.32,3,3,2,1,1,0,0,0,0,0,0,1,3,1,0,0,5,0,1,0.00
465,Seth Helgeson,N.J,D,19,9.4333333333333,0,0,0,0,0,-,1,0.00,0.02,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,-
466,Byron Froese,TOR,C,56,143.01666666667,0,0,0,0,0,-,12,0.00,0.77,17,14,9,4,2,1,2,1,1,0,0,0,2,4,4,2,11,78,85,47.85
467,Ben Chiarot,WPG,D,70,51.283333333333,0,0,0,0,0,0.00,0,-,0,0,0,0,0,0,0,10,1,0,0,1,2,2,1,4,1,18,0,0,-
468,Erik Haula,MIN,"C, L",76,127.2,2,1,1,0,3,100.00,5,40.00,0.53,9,6,4,1,0,1,0,0,0,0,0,2,1,5,2,1,12,30,29,50.85
469,Curtis McKenzie,DAL,L,3,0.36666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
470,Anders Lee,NYI,L,80,2.15,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,-
471,Marcus Kruger,CHI,C,41,94.033333333333,0,0,0,0,0,-,5,0.00,0.26,5,5,1,1,0,0,6,3,3,0,0,1,1,0,1,3,7,39,76,33.91
472,Jordan Nolan,L.A,C,52,2.45,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
473,Nic Dowd,L.A,C,5,2.3166666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.00
474,Craig Cunningham,ARI,L,10,0.96666666666667,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-
475,Brandon Manning,PHI,D,56,62.65,0,0,0,0,0,0.00,1,0.00,0.02,1,1,0,0,0,0,4,2,2,0,0,4,1,0,9,0,8,0,0,-
476,Brenden Dillon,S.J,D,76,73.666666666667,0,0,0,0,0,0.00,0,-,0,1,0,1,0,0,0,2,1,1,0,0,1,2,2,11,1,8,0,0,-
477,Radko Gudas,PHI,D,76,191.36666666667,0,0,0,0,0,0.00,5,0.00,0.03,5,5,0,0,0,0,19,4,2,1,1,8,6,1,23,4,36,0,0,-
478,Nate Prosser,MIN,D,54,64.65,0,1,1,0,1,33.33,1,0.00,0.07,2,2,0,0,0,0,0,0,0,0,0,2,1,2,1,1,12,0,0,-
479,Matt Irwin,BOS,D,2,2.25,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
480,Brandon Bollig,CGY,L,54,1.9333333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,15,2,0,1,1,7,0,0,0,0,0,0,0,-
481,Dave Dziurzynski,OTT,L,14,3.0833333333333,0,0,0,0,0,-,1,0.00,0.12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-
482,Christopher Tanev,VAN,D,69,176.85,0,1,0,1,1,inf,1,0.00,0,1,1,0,0,0,0,0,0,0,0,0,0,4,3,1,8,26,0,0,-
483,Mats Zuccarello,NYR,R,81,10.083333333333,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-
484,Calle Jarnkrok,NSH,C,81,151.71666666667,1,0,0,0,1,50.00,7,14.29,0.72,7,7,6,3,0,0,0,0,0,0,0,0,2,6,0,5,9,56,107,34.36
485,Oscar Lindberg,NYR,C,68,22.45,0,0,0,0,0,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,3,0,1,0.00
486,Martin Marincin,TOR,D,65,148.25,0,0,0,0,0,0.00,2,0.00,0,2,2,0,0,0,0,2,1,1,0,0,0,4,6,4,3,19,0,0,-
487,Jason Zucker,MIN,L,71,35.133333333333,1,1,1,0,2,100.00,4,25.00,0.46,5,4,4,2,1,0,0,0,0,0,0,4,1,1,1,0,2,0,0,-
488,Tyler Toffoli,L.A,C,82,102.43333333333,1,0,0,0,1,50.00,6,16.67,0.72,7,7,6,5,1,0,0,0,0,0,0,2,2,6,2,1,2,0,1,0.00
