id,player_name,team,position,gp,toi,toi_per_gp,cf_60_rel,ca_60_rel,cf_pcg_rel,ff_60_rel,fa_60_rel,ff_pcg_rel,sf_60_rel,sa_60_rel,sf_pcg_rel,gf_60_rel,ga_60_rel,gf_pcg_rel,xgf_60_rel,xga_60_rel,xgf_pcg_rel,scf_60_rel,sca_60_rel,scf_pcg_rel,hdcf_60_rel,hdca_60_rel,hdcf_pcg_rel,hdgf_60_rel,hdga_60_rel,hdgf_pcg_rel,mdcf_60_rel,mdca_60_rel,mdcf_pcg_rel,mdgf_60_rel,mdga_60_rel,mdgf_pcg_rel,ldcf_60_rel,ldca_60_rel,ldcf_pcg_rel,ldgf_60_rel,ldga_60_rel,ldgf_pcg_rel,on_ice_sh_pcg,on_ice_sv_pcg,pdo,ozs_60,nzs_60,dzs_60,on_the_fly_starts_60,ozs_pcg,ozfo_60,nzfo_60,dzfo_60,ozfo_pcg
54,Michael Ryder,N.J,R,47,586.46666666667,12.478014184397,-0.96,3.61,-2.25,-0.95,3.76,-3.04,-2.7,2.93,-5.16,0.23,0.13,1.04,-0.08,0.13,-2.54,-0.34,-0.44,0.09,-1.32,0.68,-5.88,-0.03,0.22,-6.08,1.31,-1.49,3.70,0.51,-0.23,22.83,-0.39,7.21,-5.33,-0.18,0.13,-16.67,9.38,93.83,1.032,8.7,13.61,9.82,45.42,46.96,15.35,20.87,21.18,42.02
55,Daniel Sedin,VAN,L,82,1112.1166666667,13.562398373984,2,-8.95,5.18,1.56,-5.48,4.51,2.4,-5.71,7.14,-0.24,-0.43,1.97,-0.16,-0.24,0.82,-2.94,-4.27,1.11,-2.14,-1.56,-1.75,-0.07,-0.04,-0.70,-1.06,-3.62,3.05,-0.03,-0.59,20.09,6.28,-4.85,7.88,-0.18,0.07,-15.17,6.75,91.54,0.983,11.44,19.37,7.98,35.88,58.89,19.53,26.27,16.4,54.35
56,Henrik Sedin,VAN,C,82,1120.8166666667,13.668495934959,4.03,-9.27,6.26,2.76,-6.56,5.96,3.04,-6.37,8.28,0.11,-0.53,6.99,-0.11,-0.37,3.01,-2.3,-4.32,1.83,-1.57,-1.97,0.78,0.07,-0.2,4.71,-0.96,-3.13,2.56,0.16,-0.5,21.45,8.57,-5.42,9.79,-0.08,0.06,-8.12,7.45,91.67,0.991,11.03,18.95,8.08,36.72,57.70,19.43,26.34,16.38,54.26
57,Barret Jackman,STL,D,80,1131.0333333333,14.137916666667,-0.46,-3.01,1.28,-1.62,-4.16,1.91,-1.56,-2.28,0.89,-0.61,0.05,-7.35,-0.09,-0.19,1.47,-0.25,-1.9,1.81,0.31,-1.74,6.32,-0.59,-0.38,-4.82,-0.74,-0.22,-0.57,0.11,0.51,-12.28,-2.14,-2.48,0.42,-0.19,0.1,-14.48,6.76,91.68,0.984,7.48,13.37,10.03,47.11,42.73,14.27,18.57,19.2,42.63
58,Martin Havlat,N.J,R,40,504.65,12.61625,-0.68,0.29,-0.53,-0.01,-0.16,0.09,-0.44,2.7,-2.66,-0.41,0.63,-12.88,-0.15,0.12,-3.37,0.38,0.5,-0.07,-0.89,1.87,-7.65,-0.43,0.73,-25.86,1.69,-1.83,4.68,-0.11,-0.44,9.84,-1.46,-1.26,-0.36,0.21,0.33,-12.50,6.77,92.11,0.989,7.01,13.91,9.63,46.13,42.14,13.67,21.64,22.23,38.08
59,Jordan Leopold,"CBJ, MIN, STL",D,43,594.78333333333,13.832170542636,-8.29,-0.79,-3.87,-7.05,-0.09,-4.72,-6.3,2.16,-7.68,-1.09,-0.22,-12.19,-0.44,-0.07,-4.77,-3.77,-2.21,-1.76,-2.71,-2.31,-0.56,-0.42,-0.27,-2.06,-1.41,0.14,-2.04,-0.41,0.48,-30.42,-6.75,3.03,-7.07,-0.47,-0.38,-47.06,5.63,94.27,0.999,6.25,12.61,7.97,44.59,43.97,14.73,19.47,17.15,46.20
60,Chris Kelly,BOS,C,80,1023.4833333333,12.793541666667,-4.35,-3.81,-0.13,-3.42,-4.78,0.95,-3.8,-4.61,0.81,-0.31,-0.33,0.32,-0.14,-0.3,2.33,-2.37,-3.41,1.36,0.09,-1.98,6.55,0.06,-0.12,3.78,-3.28,-1.9,-1.97,-0.32,-0.2,-7.97,-3.3,0.11,-2.15,-0.23,-0.05,-7.30,7.06,92.87,0.999,9.44,14.07,8.91,46.31,51.44,16.82,20.05,19.05,46.90
61,Brian McGrattan,CGY,R,8,52.8,6.6,4.54,3.04,1.12,5.81,2.16,2.73,2.08,-0.53,2.48,-2.94,0.07,-57.14,-0.11,0.43,-5.41,2.75,-1.63,4.23,-2.03,2.25,-10.97,-0.92,-0.33,-38.46,6.37,-5.18,12.58,-1.71,1.52,-100.00,2.65,11.05,-4.28,-1.06,-1.06,-50.00,0.00,92.59,0.926,11.36,13.64,9.09,59.09,55.56,21.59,18.18,19.32,52.78
62,Ryan Malone,NYR,L,6,46.666666666667,7.7777777777778,8.44,-1.04,4.09,5.69,-3.81,5.84,-1.47,1.64,-2.58,-4.14,3.07,-66.67,0.39,0.36,-0.45,-0.94,3.48,-4.35,0.16,0.96,-1.66,-3.1,2.56,-70.59,-1.48,3.35,-7.45,-1.03,-0.34,-75.00,10.99,-9.45,17.24,-0.37,1.11,-33.33,0.00,82.61,0.826,6.43,15.43,9,56.57,41.67,11.57,27,11.57,50.00
63,Derek MacKenzie,FLA,C,82,781.66666666667,9.5325203252033,-6.05,0.29,-3.06,-6.55,-0.47,-3.92,-5.63,-0.45,-4.55,-1.7,0.26,-28.28,-0.55,-0.14,-5.51,-8.08,0.48,-10.38,-2.09,-1.02,-3.36,-0.87,-0.06,-21.89,-7.98,2.01,-14.77,-0.86,0.24,-43.72,-0.03,1.12,-0.78,-0.38,0.23,-27.83,3.28,91.46,0.947,9.21,11.44,8.6,56.26,51.72,20.34,20.03,21.11,49.07
64,Martin Erat,ARI,R,79,1040.1,13.16582278481,6.36,-7.4,6.13,4.01,-6.12,6.14,1.77,-4.3,5.19,0.71,0.31,6.96,0.15,-0.32,5.48,2.73,-1.44,4.23,0.7,-1.26,4.91,0.22,0.27,2.51,2.71,-0.25,3.74,-0.02,0.07,-2.15,3.92,-7.64,7.71,0.73,0,37.43,7.30,89.73,0.970,10.73,13.73,9.86,43.27,52.10,19.79,20.48,19.5,50.37
65,Henrik Zetterberg,DET,L,77,1114.8666666667,14.478787878788,0.25,-2.04,1.24,1.62,-0.48,1.38,1.41,0.1,1.14,0.26,0.07,2.20,0.11,-0.08,2.44,1.67,-1.07,3.02,0.51,-0.1,1.63,0.22,0.13,1.48,1.55,-1.28,3.98,0.11,-0.21,12.27,-0.74,-1.7,0.85,-0.06,0.17,-11.54,7.78,92.34,1.001,13.67,15.93,5.92,42.62,69.78,22.77,22.17,14.26,61.48
66,Radim Vrbata,VAN,R,79,1016,12.860759493671,2.77,-2.54,2.45,1.11,-2.07,1.99,1.09,-2.05,2.70,0.06,-0.58,7.03,-0.21,-0.17,-0.72,-1.4,-1.86,0.33,-2.21,-1.55,-2.01,0.03,-0.17,3.44,1.08,-0.41,1.85,-0.05,-0.65,22.05,4.38,-1.56,4.14,0.13,0.1,2.00,7.60,92.75,1.004,11.63,17.66,8.5,40.22,57.77,20.37,24.39,18.54,52.35
67,Joel Ward,WSH,R,82,1050.8333333333,12.815040650407,-3.19,0.53,-1.70,-1.98,0.04,-1.27,0.04,1.06,-0.94,-0.52,0.06,-6.85,0.05,0.02,0.30,-0.72,0.62,-1.38,1.49,-0.03,3.81,-0.3,0.1,-9.26,-2.95,0.87,-4.80,-0.35,0.21,-16.01,-3.43,0.23,-2.54,0.06,-0.21,14.04,6.72,92.45,0.992,10.22,14.62,9.71,38.77,51.29,17.07,21.3,19.58,46.57
68,Mark Streit,PHI,D,81,1381.8166666667,17.059465020576,2.19,1.51,0.32,1.15,2.76,-0.96,0.45,2.28,-1.53,0.27,0.22,0.61,0.08,0.15,-0.67,1.52,0.87,0.72,1.2,1.67,-0.72,0.11,0.16,-0.57,0.43,-1.07,2.18,0.04,0.09,-1.97,1.07,0.92,0.13,0.19,0,11.54,7.91,92.75,1.007,9.47,13.11,7.86,48.68,54.64,21.06,21.32,16.89,55.49
69,Mike Weaver,MTL,D,31,337.7,10.893548387097,-6.19,5.7,-5.30,-5.84,1.47,-4.74,-4.01,1.79,-5.15,-0.06,0.7,-8.19,-0.25,0.2,-5.31,0.29,4.62,-4.23,0,3.16,-7.19,0.04,-0.65,14.27,0.39,1.95,-2.02,-0.42,1.47,-45.45,-8.3,1.99,-7.11,0.39,0.1,3.57,9.72,91.23,1.010,8,11.9,8.17,48.68,49.45,15.99,17.41,21.32,42.86
70,Dany Heatley,ANA,L,6,67.05,11.175,-15.11,1.6,-7.90,-16.5,6.17,-14.50,-11.99,3.33,-14.13,0.15,2.33,-17.50,-1.1,-0.04,-14.92,-5.71,-4.36,-1.09,-3.96,-3.17,-3.92,0.4,0.79,0.00,-2.33,-1.58,-0.45,-0.33,0.86,-50.00,-13.92,11.21,-15.69,0,1.29,0.00,4.55,89.47,0.940,8.95,4.47,1.79,26.85,83.33,19.69,18.79,15.21,56.41
71,Marian Gaborik,L.A,R,69,920.43333333333,13.33961352657,5.94,-5.15,5.15,4.59,-4.24,5.50,2.71,-3.04,5.16,0.66,0.02,6.03,0.32,-0.18,5.87,4.77,-0.71,5.39,2.09,-0.95,7.92,0.17,-0.16,6.53,3.58,0.33,3.84,0.5,0.19,12.83,3.73,-5.7,6.83,0.22,0.06,1.46,8.88,91.17,1.000,9.45,15.51,8.54,39.44,52.54,20.79,23.92,16.62,55.57
72,Scott Hartnell,CBJ,L,77,1078.9166666667,14.011904761905,10.35,-2.22,5.92,7.75,-2.05,6.05,6.63,-3.06,8.05,0.98,0.23,7.64,0.42,-0.06,5.50,5.1,-0.68,5.66,2.19,-0.58,6.48,0.39,0.16,4.32,3.88,-0.13,5.11,0.23,0.15,3.32,6.42,-2.26,6.27,0.6,-0.03,21.99,9.09,90.74,0.998,11.18,13.07,9.4,39.76,54.32,19.63,20.46,20.02,49.51
73,Ron Hainsey,CAR,D,81,1435.0333333333,17.71646090535,-4.63,-2.32,-0.91,-2.33,-2.07,-0.04,-2.09,-1.32,-0.52,-0.25,-0.1,-2.37,-0.14,-0.09,-0.50,-1.26,-2.78,1.60,-0.23,-0.61,0.89,-0.31,-0.15,-5.20,-1.37,-2.9,2.16,0.19,0.03,5.81,-4,0.03,-2.59,-0.14,0.04,-10.00,5.95,90.84,0.968,8.74,13.09,8.11,47.04,51.86,20.24,20.45,17.35,53.84
74,Brooks Orpik,WSH,D,78,1381.0833333333,17.706196581197,2.01,7.2,-2.45,1.46,4.71,-2.16,0.78,1.9,-1.04,0.3,0.71,-5.06,0.17,0.28,-1.68,1,4.87,-4.14,1.19,0.81,0.84,0.21,0.5,-6.74,-0.26,5.42,-7.37,0.4,0.14,5.69,0.68,4.31,-2.50,-0.3,0.12,-18.75,8.87,91.09,1.000,8.04,14.08,8.38,41.27,48.94,18.25,22.68,18.55,49.59
75,Anton Volchenkov,NSH,D,46,551.26666666667,11.984057971014,-1.42,-0.17,-0.54,-3.02,-0.54,-1.46,-3.62,0.31,-3.34,-0.01,0.25,-3.20,-0.16,0.12,-3.47,1.34,2.08,-1.06,0.43,0.18,0.59,0.28,-0.11,6.97,1.21,2.53,-2.00,-0.15,-0.15,1.01,-6.27,-3.32,-1.77,-0.27,0.68,-33.64,9.41,92.64,1.020,10.67,11.97,7.18,52.46,59.76,19.37,19.48,18.72,50.86
76,Brad Boyes,FLA,R,78,1012.2166666667,12.977136752137,-1.69,-2.89,0.64,-1.3,-4.42,2.07,-0.71,-4.01,3.06,0.35,-0.53,10.29,-0.01,-0.13,1.58,0.44,-0.71,1.29,-0.09,-0.13,0.12,0.41,0.01,7.17,0.7,-0.77,2.02,0,-0.2,5.74,-2.32,-4.39,1.50,-0.05,-0.66,28.37,8.42,93.01,1.014,8.54,14.76,7.94,42.62,51.80,19.92,22.82,19.5,50.53
77,Steve Ott,STL,C,78,769.81666666667,9.8694444444444,-12.43,0.24,-6.16,-10.44,0.49,-7.03,-7.49,0.69,-7.34,-1.63,-0.24,-18.51,-0.76,0.2,-11.91,-9.55,0.33,-10.58,-3.4,0.91,-12.75,-0.8,-0.17,-18.08,-8.2,-0.78,-9.34,-0.72,-0.23,-10.98,-4.02,0.29,-3.08,-0.36,0.04,-24.06,4.81,93.08,0.979,9.59,14.57,9.98,54.4,49.00,15.35,17.77,20.42,42.92
78,Justin Williams,L.A,R,81,1094.4666666667,13.511934156379,3.42,-2.37,2.64,2.02,-0.45,1.43,1.52,-0.17,1.37,0.41,-0.01,4.26,0.23,-0.06,3.40,1.78,-0.07,1.85,0.89,-0.21,2.84,0.36,-0.17,10.32,1.18,0.19,1.21,-0.04,0.46,-13.48,3.16,-2.87,4.12,0.03,-0.27,19.23,8.26,92.51,1.008,9.37,12.33,7.35,41.39,56.07,20.06,21.05,16.45,54.95
79,Niklas Kronwall,DET,D,80,1295.25,16.190625,-4.38,5.87,-5.25,-2.8,6.47,-6.22,-1.22,3.37,-4.20,-0.39,0.21,-7.41,-0.08,0.4,-6.19,-0.95,3.69,-5.40,-0.5,1.23,-4.97,-0.48,0.12,-13.15,-0.59,3.27,-5.71,-0.08,0.22,-10.98,-1.95,2.43,-3.29,0.21,-0.17,21.14,6.63,92.60,0.992,10.28,15.8,9.54,47.81,51.87,19.41,21.91,18.48,51.22
80,Nick Schultz,PHI,D,80,1227.1333333333,15.339166666667,-5.15,1.06,-2.92,-3,-0.54,-1.63,-2.77,-0.04,-2.51,-0.54,-0.25,-3.95,-0.13,-0.09,-0.57,-1.89,-1.13,-0.88,-1.46,-1.25,-1.12,-0.54,-0.08,-10.95,-0.57,0.16,-1.03,0.02,0.04,-1.01,-3.66,2.64,-4.24,-0.01,-0.29,25.60,6.45,93.45,0.999,8.85,16.14,11.29,48.99,43.93,18.24,23.52,22.54,44.72
81,Tomas Kopecky,FLA,R,64,649.06666666667,10.141666666667,-5.11,3.21,-3.98,-4.84,2.1,-4.34,-3.61,1.73,-4.53,-1.69,0.41,-28.32,-0.36,0.01,-4.68,-5.86,1.48,-8.50,-1.32,-0.33,-2.91,-0.86,0.14,-23.65,-6.05,2.41,-12.29,-0.87,0.38,-44.48,-0.21,4.06,-2.84,-0.4,-0.01,-27.45,3.32,91.36,0.947,7.58,11.37,6.66,55.74,53.25,18.12,20.61,19.32,48.40
82,Jarret Stoll,L.A,C,73,908.5,12.445205479452,-8.14,4.35,-5.77,-5.6,3.62,-5.66,-3.53,2.05,-4.90,-0.68,-0.19,-5.00,-0.5,-0.07,-5.00,-5.2,-0.18,-5.32,-2.48,0.21,-7.21,-0.26,-0.09,-2.73,-3.63,-0.52,-4.10,-0.41,-0.09,-15.53,-2.26,6.84,-6.59,-0.26,-0.05,-4.76,6.82,93.40,1.002,11.03,13.27,7.93,43.98,58.19,21.66,22.12,18.43,54.04
83,Antoine Vermette,"ARI, CHI",C,82,1100.3166666667,13.418495934959,-3.64,3.33,-3.13,-1.52,3,-2.72,-0.9,2.33,-2.66,0.3,0.92,-4.33,-0.13,0.33,-5.26,-1.28,1.78,-3.09,-1.33,1.15,-6.36,0.31,0.73,-3.06,0.07,0.83,-0.95,0,0.01,-0.20,-1.78,2.78,-3.00,-0.02,0.29,-14.29,6.91,90.12,0.970,11.94,13.58,9.38,44.5,56.01,22.52,21.05,19.58,53.50
84,Paul Martin,PIT,D,74,1276.15,17.24527027027,-0.72,0.57,-0.61,-0.37,-0.26,-0.05,0.43,0.27,0.10,0.38,-0.41,9.58,0.09,-0.08,2.02,-0.41,-0.32,-0.05,1.08,-0.63,4.41,0.5,0.04,7.85,-1.98,0.41,-3.17,-0.04,-0.49,18.84,-0.39,-0.35,0.01,-0.13,-0.12,1.01,8.10,93.89,1.020,8.18,15.33,7.33,41.94,52.73,19.28,23.46,17.26,52.77
85,Dominic Moore,NYR,C,82,921.18333333333,11.233943089431,-6.35,-0.24,-2.91,-4.74,0.21,-3.12,-2.46,-0.32,-1.81,-1.02,0.13,-12.28,-0.28,-0.02,-2.92,-5.75,-0.77,-5.15,-2,-0.42,-3.56,-0.74,-0.02,-12.34,-5.01,-0.46,-6.50,-0.21,0.06,-9.17,-1.87,1.35,-2.25,-0.18,0.05,-12.70,6.65,92.68,0.993,6.64,14.46,15.96,46.44,29.39,9.97,19.61,26.12,27.62
86,Lubomir Visnovsky,NYI,D,53,847.31666666667,15.987106918239,-2.24,-4.05,1.01,-0.57,-1.74,0.85,-2.02,0.3,-1.81,0.47,0.85,-3.82,-0.02,-0.14,1.38,1.63,-2.89,3.89,-0.11,-0.52,0.98,0.66,0.66,-1.33,2.32,-3.16,6.10,-0.13,0.34,-12.78,-2.47,-2.45,0.28,-0.09,-0.09,-1.01,9.15,88.80,0.980,5.38,8.85,5.45,43.27,49.67,17.7,20.11,15.58,53.19
87,Matt Hendricks,EDM,L,71,752.45,10.597887323944,-7.8,2.14,-4.72,-4.66,-2.8,-1.38,-4.07,-3.33,-0.92,-0.93,-0.36,-10.20,-0.46,-0.18,-4.03,-6.32,-1.96,-5.65,-1.86,-1.4,-2.12,-0.51,-0.06,-11.61,-5.95,-0.74,-7.93,-0.37,-0.39,-2.62,-2.85,2.98,-4.09,-0.2,0.05,-16.91,4.90,90.12,0.950,7.1,13.4,21.77,43.86,24.59,11.24,19.06,34.77,24.44
88,Travis Moen,"DAL, MTL",L,44,378.2,8.5954545454545,-14.3,-3.05,-5.59,-8.29,-3.44,-3.30,-5,-5.2,-0.11,-0.74,-0.44,-2.97,-0.59,-0.31,-3.54,-4.32,-4.92,0.66,-1.3,-3.06,4.48,-0.13,-0.31,2.75,-4.03,-2.48,-1.93,-0.71,-0.28,-9.57,-11.54,1.57,-9.80,-0.06,0.17,-10.00,8.92,91.07,1.000,8.41,14.44,11.11,55.21,43.09,13.33,21.89,20.62,39.25
89,John-Michael Liles,CAR,D,57,914.46666666667,16.043274853801,-2.14,-3.57,0.89,-0.75,-3.25,1.77,-1.68,-1.7,0.26,0.09,-0.97,11.64,-0.17,-0.45,3.80,-1.38,-4.13,3.14,-1.49,-2.98,4.33,-0.11,-0.73,10.34,0.14,-1.54,2.26,0.21,-0.22,15.07,0.12,1.06,-0.72,-0.03,-0.11,2.50,6.19,92.65,0.988,9.58,12.14,7.02,50.85,57.71,18.31,17.52,15.22,54.60
90,Deryk Engelland,CGY,D,76,1007.45,13.255921052632,-8.07,4.81,-6.00,-4.04,3.45,-4.86,-2.27,0.89,-3.03,-1.04,0.46,-17.53,-0.2,0.11,-3.77,-4.44,1.94,-6.84,-0.61,-0.78,0.07,-0.26,-0.36,2.36,-5.11,3.62,-11.06,-0.88,0.57,-43.08,-2.48,3.35,-3.82,-0.16,0.58,-24.96,6.28,91.02,0.973,7.86,17.75,9.17,48.36,46.15,14.11,25.19,21.74,39.37
91,Paul Gaustad,NSH,C,73,710.75,9.736301369863,-23.61,1.81,-12.51,-17.19,0.51,-11.84,-12.02,-0.8,-10.43,-0.92,-1,5.15,-0.89,-0.19,-8.83,-11.67,-1.7,-11.40,-3.44,-1.94,-3.73,-0.36,-0.54,10.30,-10.97,0.31,-15.96,-0.32,-0.41,2.63,-14.95,4.24,-13.18,-0.47,-0.22,-8.70,7.94,95.91,1.038,3.46,16.63,25.49,41.36,11.95,5.4,21.02,42.72,11.23
92,Colton Orr,TOR,R,1,6.1,6.1,-58.89,-17.26,-46.99,-43.79,-28.65,-47.54,-25.67,-18.86,-47.22,-4.53,-4.53,-,-1.8,-1.34,-48.77,-28.69,1.55,-61.29,-10.57,-7.55,-,-1.51,0,-,-24.16,12.14,-63.16,-4.03,-2.01,-66.67,-37.08,-34.84,-36.96,0,-4.36,0.00,-,100.00,1.00,0,19.67,19.67,59.02,0.00,0,19.67,49.18,0.00
93,Jason Spezza,DAL,C,82,1036.8833333333,12.644918699187,5.88,-2.11,3.26,4.61,-0.35,2.69,4.23,0.93,2.53,0.26,-0.13,3.59,0.23,0.01,2.22,0.84,0.52,0.20,-0.08,-0.18,0.27,-0.13,-0.35,3.38,1.23,0.94,0.12,0.36,0.55,-6.31,7.67,-1.79,6.07,0.09,-0.28,19.19,8.52,91.47,1.000,11.34,13.95,7.06,47.74,61.64,24.07,23.09,17.07,58.51
94,Stephen Weiss,DET,C,52,472.8,9.0923076923077,-0.7,1.78,-1.29,0.12,1.4,-0.89,-0.12,1.91,-1.88,0.34,-0.04,4.37,0.08,0.14,-0.91,-0.54,2.09,-3.15,1.47,1.45,-0.49,0.49,-0.14,11.90,-2.68,0.86,-5.06,-0.17,0.23,-15.63,-0.73,0.6,-0.97,-0.03,-0.11,2.50,8.60,93.15,1.017,14.21,15.23,9.52,52.28,59.89,21.7,19.29,16.88,56.25
95,Mikko Koivu,MIN,C,80,1085.4333333333,13.567916666667,2.35,-7.29,4.62,2.96,-3.51,4.10,1.91,-1.71,3.17,-0.16,-0.01,-1.47,0.07,-0.28,4.72,-0.71,-3.66,3.65,0.98,-1.11,5.83,-0.08,0.14,-4.15,-2.26,-3.39,1.76,-0.25,0.09,-11.06,4.38,-3.28,5.08,0.09,-0.25,18.18,7.80,91.47,0.993,12.11,18.3,8.13,38.36,59.84,23.44,26.59,18.74,55.57
96,Tuomo Ruutu,N.J,L,77,792.93333333333,10.297835497835,-0.12,-4.34,2.14,-1.37,-3.29,1.16,-0.89,-4.26,2.94,-0.79,-0.86,0.79,-0.14,-0.43,3.65,-0.82,-2.81,2.21,-0.57,-2.5,5.72,-0.44,-0.79,13.14,-0.34,-0.42,0.08,-0.46,-0.21,-14.35,0.17,-2.06,1.69,0.01,0.13,-6.25,4.79,95.54,1.003,8.47,13.77,7.72,52.44,52.34,14.83,20.81,16.87,46.78
97,Dan Hamhuis,VAN,D,59,972.78333333333,16.487853107345,0.24,-2.73,1.39,-0.86,-0.88,0.02,-1.72,0.04,-1.49,-0.04,0.3,-3.21,-0.08,-0.05,-0.34,1.26,-1.05,2.24,-1.13,1.09,-5.23,0.11,0.41,-3.92,3.19,-2.85,7.42,-0.13,-0.1,-1.27,-0.89,-2.85,1.53,-0.03,-0.06,3.68,8.15,90.53,0.987,7.65,12.71,8.45,45.58,47.51,16.22,21.65,18.32,46.96
98,Ales Hemsky,DAL,R,76,849.5,11.177631578947,1.91,2.83,-0.47,-0.5,2.37,-1.68,0.83,1.81,-0.86,-0.24,0.32,-5.20,-0.09,0.14,-2.41,-1,1.19,-1.95,-2.03,0.97,-6.63,-0.73,0.11,-15.89,1.37,0.29,1.01,0.46,0.31,0.41,4.06,2,1.25,0.1,-0.03,6.06,8.22,90.55,0.988,12.15,15.19,7.13,49.37,63.00,23.03,22.74,16.6,58.11
99,R.J. Umberger,PHI,C,67,762.98333333333,11.387810945274,-4.96,4.42,-4.35,-3.98,4.69,-5.48,-3.59,3.83,-6.57,-0.58,0.07,-8.62,-0.36,0.29,-7.98,-2.74,2.41,-5.74,-1.21,1.1,-6.17,-0.46,-0.03,-10.63,-2.05,1.75,-5.43,0.13,0.32,-6.82,-4.02,3.44,-5.04,-0.31,-0.2,-16.67,6.27,92.98,0.993,9.91,16.67,9.83,45.22,50.20,16.83,24.3,18.64,47.45
100,Carlo Colaiacovo,PHI,D,33,501.35,15.192424242424,7.81,-11.67,8.82,5.43,-9.19,9.10,4.45,-6.25,9.16,-0.67,-0.76,2.91,0.15,-0.47,7.38,1.65,-5.47,7.99,-0.11,-2.56,6.06,-0.29,-0.62,6.64,2.35,-3.88,9.14,-0.02,-0.26,13.73,7.6,-8.26,10.12,-0.54,0.09,-40.00,5.36,94.98,1.003,8.5,12.09,8.38,49.67,50.35,20.58,18.43,17.11,54.60
101,Marcel Goc,"PIT, STL",C,74,667.46666666667,9.0198198198198,-9.96,-5.5,-2.05,-6.74,-3.15,-2.25,-5.37,-2.99,-2.04,-1.49,-0.93,-8.06,-0.6,-0.18,-5.35,-6.6,-1.13,-5.99,-2.2,-0.23,-5.82,-0.69,-0.39,-7.86,-5.87,-1.21,-6.01,-0.9,-0.53,-16.16,-5.18,-5.76,0.67,-0.15,-0.21,2.63,4.69,94.20,0.989,8.54,15.19,7.82,53.4,52.20,13.3,19.69,16,45.40
102,Tim Gleason,"CAR, WSH",D,72,1032.5,14.340277777778,-4.98,1.86,-3.14,-3.73,0.84,-2.84,-2.32,0.22,-2.23,-0.13,0.36,-5.32,-0.42,-0.06,-4.14,-4.7,-0.65,-4.41,-1.08,-0.46,-1.74,0.22,0,4.87,-4.83,-0.26,-6.28,-0.6,-0.01,-27.63,-1.52,3.57,-3.54,0.1,0.53,-19.69,6.75,90.64,0.974,8.43,12.15,6.92,49.98,54.92,18.6,19,15.23,54.98
103,Derek Roy,"EDM, NSH",C,72,938.58333333333,13.03587962963,0.09,0.59,-0.22,0.29,1.84,-0.91,0,2.93,-2.46,0.11,0.71,-5.82,0.16,0.09,0.97,0.09,2.69,-2.36,1.59,-0.09,4.46,0.22,0.56,-5.59,-2,3.71,-6.68,0.2,-0.08,8.08,-0.49,-1.54,0.73,-0.38,0.3,-30.56,8.13,90.78,0.989,11.83,12.53,5.95,43.92,66.55,20.14,20.26,14.13,58.77
104,Tim Jackman,ANA,R,55,456.1,8.2927272727273,-2.93,-4.3,0.65,-1.13,-3.5,1.53,0.89,-2.46,3.00,-1.39,-0.39,-13.14,-0.25,-0.13,-1.47,-3.79,-2.89,-0.80,-1.61,-0.23,-3.54,-1.25,-0.02,-32.84,-2.9,-3.54,1.17,-0.17,-0.15,0.65,0.49,-2.68,2.18,-0.17,-0.37,10.87,4.57,93.03,0.976,10.39,13.42,6.58,47.75,61.24,17.5,21.97,17.5,50.00
105,Fedor Tyutin,CBJ,D,67,1062.5833333333,15.859452736318,-8.31,-1.42,-3.54,-6.32,-2.18,-2.92,-4.65,-2.1,-2.45,-0.34,-0.77,3.71,-0.35,-0.24,-1.71,-5.08,-1.68,-3.65,-2.28,-1.14,-2.81,0.04,-0.44,7.78,-3.74,-0.72,-4.25,-0.16,-0.39,5.39,-5.14,1.36,-4.90,-0.38,-0.05,-16.67,8.13,92.63,1.008,6.83,15.7,9.26,38.17,42.46,17.39,24.68,19.09,47.68
106,Mike Cammalleri,N.J,"C, L",68,952.45,14.006617647059,-3,1.24,-2.27,-2.15,2.48,-3.13,-1.14,0.82,-1.87,0.27,-0.25,7.02,-0.12,0.12,-3.02,-0.5,0.7,-1.32,-0.21,-0.26,0.05,0.49,-0.33,19.86,-0.39,1.27,-2.23,-0.01,-0.15,5.86,-3.62,2.58,-4.76,-0.4,0.27,-34.29,8.58,94.30,1.029,9.83,13.8,9.39,41.64,51.15,17.07,20.03,18.52,47.96
107,Chris Thorburn,WPG,R,81,642.66666666667,7.9341563786008,-5.87,3.42,-4.41,-4.76,2.28,-4.57,-3.71,0.23,-3.58,-0.5,0.56,-12.43,-0.3,0.23,-6.25,-3.59,2.37,-6.09,-2.11,2.21,-10.82,-0.29,0.73,-18.77,-1.98,0.21,-2.81,-0.23,0.08,-9.90,-2.77,-0.01,-2.01,-0.07,-0.31,39.29,7.25,91.07,0.983,12.42,13.16,8.4,54.52,59.64,19.33,19.79,18.11,51.62
108,Jason Pominville,MIN,R,82,1146.45,13.981097560976,10.67,0.38,4.50,8.09,1.93,3.47,5.59,0.59,3.98,0.37,-0.26,6.47,0.34,0.09,2.66,2.68,-0.13,2.85,0.93,0.86,-0.38,-0.02,-0.1,1.90,2.33,-1.32,4.85,0.22,-0.18,12.06,11.54,-0.37,7.50,0.25,-0.07,14.84,8.26,92.56,1.008,12.09,15.86,5.34,42.08,69.37,24.28,22.35,14.5,62.62
